,NSSEC1_change_pct,Highest_Level_change_pct,inc_change_pct,white_change_pct,scenarios_3_PCA1,scenarios_3_PCA2,scenarios_3_PCA3
4661,0.3342869403518811,0.3346384154767388,0.4877351750416765,0.5354736992976925,-0.046059800108406934,-0.03412535617980765,0.019752598834820778
4662,0.3744814761836647,0.31851681252878855,0.5329840438199571,0.573455639959868,-0.0025912324426864294,-0.053638739976389065,-0.019605656094372852
4663,0.359319124588757,0.2717641639797328,0.5208382948321029,0.41450480149061214,-0.13429426228635621,0.046161730276123754,-0.03937303874851313
4664,0.3627521098555285,0.3311837862736066,0.4129554655870445,0.4159380822703168,-0.12419395754828677,0.0683115623685297,0.07866670083181655
4665,0.4331283078243456,0.2977890373099954,0.43081686115741835,0.4387272466676223,-0.09282952197506018,0.0642857162421451,0.062232193199981675
4666,0.4271205836074954,0.28765545831414097,0.5796618242438676,0.4100616310735274,-0.07976404049859183,0.08644616509423916,-0.08717926556823506
4667,0.36618509512230013,0.347535697835099,0.45844248630626333,0.44474702594238225,-0.08396437986747007,0.055781074874744846,0.042538753357172075
4668,0.3771992561865256,0.28972823583602025,0.4429626101452726,0.504228178300129,-0.08269608699144024,-0.013662698950790718,0.05202788086006162
4669,0.41353168359319126,0.26900046061722704,0.518694927363658,0.48559552816396734,-0.06907436999845476,0.009771071593656531,-0.024890287627995736
4670,0.34916320984122445,0.292491939198526,0.3686592045725172,0.4403038555252974,-0.1512146693735948,0.024361556487922306,0.1140449607200217
4671,0.44500071520526396,0.3650391524643022,0.4658251964753512,0.40346853948688544,-0.058241705172134436,0.1285490354898005,0.04099286488781174
4672,0.37462451723644685,0.4014279134039613,0.5117885210764467,0.523864124982084,0.012786219181099404,0.022005420151260432,0.014139017087708159
4673,0.4338435130882563,0.36181483187471214,0.4774946415813288,0.5287372796330803,0.010996680535574122,0.022914203779389145,0.04329712038264176
4674,0.41438992990988416,0.4143251957623215,0.5679923791378899,0.5704457503224882,0.08141884462544156,0.008770625781395829,-0.027961564447030036
4675,0.40838220569303396,0.3367111929986182,0.46463443677065963,0.5737422961158092,0.006812873299787709,-0.03498927398662146,0.053161583987290525
4676,0.39965670147332283,0.3194380469829572,0.4951178852107644,0.49806507094739866,-0.0441461307338358,0.015629963344655683,0.009931435062107622
4677,0.357459590902589,0.29387379087977883,0.5220290545367944,0.5065214275476567,-0.06761352689076816,-0.01832810002008958,-0.02434626380794922
4678,0.4241167214990702,0.3544449562413634,0.5256013336508693,0.5333237781281353,0.017174621409174706,0.014050908409480914,-0.004908524942551202
4679,0.35974824774710346,0.42860432980193464,0.5525125029768992,0.5453633366776551,0.045302228650142856,0.012570128564337969,-0.017269870270351945
4680,0.31712201401802304,0.366421004145555,0.45725172660157176,0.5308872008026374,-0.04572575357155721,-0.024509374610870473,0.05451603997979079
4681,0.3124016592762123,0.39474896361123907,0.5563229340319124,0.5816253404041852,0.02467139004262307,-0.05033178796011704,-0.02833038182016839
4682,0.37276498355027887,0.448180561953017,0.5625148844963086,0.6379532750465815,0.12016289344684096,-0.04715983806434409,-0.010015046763423264
4683,0.31225861822343015,0.41478581298940576,0.5272683972374375,0.5089580048731546,-0.0135144821987576,0.0154293613206769,-0.0045438457228562535
4684,0.42540409097410964,0.3599723629663749,0.42010002381519407,0.4950551813100186,-0.0288408658474469,0.04327796559761453,0.09325958642469019
4685,0.3245601487626949,0.3714877936434822,0.4965467968563943,0.5774688261430414,-0.0015820861956532938,-0.05490987198508577,0.024186895055402332
4686,0.3477327993134029,0.3671119299861815,0.4024767801857585,0.5125412068224167,-0.05580443192341338,0.0005145549429677072,0.10761578678667282
4687,0.32856529824059505,0.3595117457392906,0.4396284829721362,0.5883617600687975,-0.0153490927928457,-0.06967688657887264,0.07774992163487089
4688,0.4116721499070234,0.45048364808843844,0.5220290545367944,0.5973914289809373,0.10570118110558793,0.0002739420048095794,0.0277129760312159
4689,0.3377199256186526,0.36895439889451864,0.502976899261729,0.5780421384549234,0.00516081161250596,-0.05093818224542202,0.018563314183218528
4690,0.38420826777285083,0.3774758175955781,0.507501786139557,0.548946538626917,0.016508665051849815,-0.005012049802212922,0.016490831293685306
4691,0.335288227721356,0.32312298479963153,0.5510835913312693,0.5354736992976925,-0.03599159615042652,-0.036218806251169376,-0.04374852745934607
4692,0.33500214561579167,0.47052049746660524,0.5196475351274112,0.5738856241937798,0.06692199120227496,-0.0029455945788008434,0.025543306323837046
4693,0.3657559719639536,0.4585444495624136,0.48582995951416996,0.5588361760068797,0.05668529694336035,0.014742597738793902,0.05594989834118975
4694,0.42354455728794166,0.4134039613081528,0.5127411288402,0.5832019492618604,0.07828127317101247,-0.0004425117355876528,0.027230448972935792
4695,0.3570304677442425,0.3790879778903731,0.5048821147892355,0.5737422961158092,0.01841516807056797,-0.03516188693339633,0.020162612554370667
4696,0.4053783435846088,0.4378166743436205,0.5320314360562038,0.5247240934499069,0.05509280592224345,0.05066179488395888,0.005810658133228277
4697,0.3415820340437705,0.3558268079226163,0.5227435103596094,0.5384835889350723,-0.018941092846467993,-0.022753325777633046,-0.00798434624798753
4698,0.29852667715634373,0.38323353293413165,0.5251250297689926,0.5789021069227462,0.0014103601590078258,-0.060127850890597814,-0.0025010974304958463
4699,0.36961808038907173,0.404191616766467,0.5127411288402,0.541636806650423,0.022738102558366124,0.007042808106034146,0.015613458528709235
4700,0.3148333571735088,0.36480884385076,0.5201238390092878,0.5455066647556257,-0.0228132427620471,-0.0352439486429479,-0.004710467510569739
4701,0.334286940351881,0.4014279134039613,0.5210764467730411,0.5692991256987242,0.022673408618263988,-0.03016672596029975,0.007411165720181326
4702,0.5960520669432128,0.5179640718562875,0.6449154560609669,0.7787014476135875,0.37230218459522746,-0.0356311324277561,-0.037529747331540186
4703,0.4804748962952368,0.45762321510824505,0.8037628006668254,0.7109072667335532,0.2827378363995184,-0.04807791779084955,-0.22202114052349678
4704,0.46116435416964674,0.3813910640257946,0.39461776613479393,0.6981510677941809,0.1134658784904239,-0.09635039010727817,0.15031983738869628
4705,0.47403804892004003,0.39037309995393826,0.5220290545367944,0.599398022072524,0.1003332054072453,-0.0029404577852024656,0.01902790033244711
4706,0.46574166785867543,0.4557807461999079,0.5603715170278637,0.711767235201376,0.21164193622392194,-0.06554955528413986,0.01039982493969706
