,NSSEC1_change_pct,Highest_Level_change_pct,hse_change,white_change_pct,scenarios_2_PCA1,scenarios_2_PCA2,scenarios_2_PCA_total,scenarios_2_PCA_total_zscore,scenarios_2_status,LSOA21CD
6,0.485481333142612,0.3611239060340857,0.2326451728221283,0.3525870718073671,-0.0613125000790256,0.1845220442051581,0.12320954412613251,0.9686675057024392,ascent,E01034477
7,0.6172221427549707,0.4783509903270382,0.2326451728221283,0.4699727676651856,0.1468958479638129,0.1969143490860074,0.3438101970498203,2.703019221225061,ascent,E01034478
8,0.5439851237305107,0.4117918010133579,0.2365551757267019,0.2191486312168554,-0.0815818348566462,0.3372192319464401,0.2556373970897939,2.0098089117977125,ascent,E01034469
15,0.4994993563152624,0.4454168585905113,0.2168934468351319,0.4585065214275476,0.0613954009392309,0.1434000309392702,0.2047954318785011,1.6100918283888506,ascent,E01033921
16,0.5063653268488056,0.4647627821280516,0.2168934468351319,0.4848788877741149,0.0928359637359768,0.1339215547007776,0.2267575184367544,1.7827566958493262,ascent,E01033922
17,0.4831926762980976,0.4431137724550898,0.2359954867395044,0.5962448043571735,0.1368156155114197,0.0269659306143073,0.163781546125727,1.2876426326460828,ascent,E01033911
18,0.536690030038621,0.562874251497006,0.2359954867395044,0.4633796760785438,0.1577609478319619,0.2083385386379644,0.3660994864699263,2.8782565418367723,ascent,E01033912
21,0.6478329280503505,0.4887148779364347,0.2209151641084076,0.0,-0.1167960543117732,0.587396786620702,0.47060073230892885,3.6998403068577317,ascent,E01033789
23,0.3739093119725361,0.2637033625057577,0.2154085394463435,0.7325498065070948,0.0519334634187032,-0.2072828347743971,-0.1553493713556939,-1.221349280454362,ascent,E01033931
25,0.6252324417107709,0.5734684477199447,0.2221998793484818,0.6937078973770963,0.3451552175875725,0.0647408979001412,0.4098961154877137,3.222583531192438,ascent,E01033929
26,0.427692747818624,0.3083832335329341,0.2221998793484818,0.655295972481009,0.0597964965376607,-0.1037847405149322,-0.043988243977271496,-0.34583345694448026,ascent,E01033930
29,0.6379630954083821,0.539382772915707,0.2542060459816341,0.7475992546939945,0.3648038285761009,0.0127617488787788,0.3775655774548797,2.9684023972843154,ascent,E01033939
31,0.4089543699041624,0.3797789037309995,0.2024822932725607,0.6504228178300129,0.0913583923847298,-0.0758435489242761,0.015514843460453703,0.12197695253880864,ascent,E01033936
32,0.5554284079530826,0.4762782128051589,0.2172285899412382,0.3127418661315752,0.0196729998185904,0.295767430325435,0.3154404301440254,2.479977479281246,ascent,E01034386
34,0.4311257330853955,0.3767848917549516,0.2240990236164175,0.5741722803497205,0.0557016014771382,-0.0068053873050497,0.048896214172088504,0.3844196823898758,ascent,E01034383
35,0.5612930911171506,0.5204974666052511,0.2240990236164175,0.7357030242224452,0.3065377410165354,-0.0181790777903735,0.28835866322616194,2.267061931249626,ascent,E01034384
36,0.7222142754970677,0.4940119760479041,0.2879437853296691,0.5360470116095744,0.2514197185135444,0.1955970149448003,0.4470167334583447,3.5144240430194573,ascent,E01035708
38,0.4241167214990702,0.3717181022570244,0.2284570011394865,0.5753189049734843,0.0501639533653481,-0.0126473882801844,0.037516565085163704,0.29495342898408544,ascent,E01034144
40,0.4693176941782291,0.3942883463841548,0.2284570011394865,0.5572595671492045,0.0752126586974074,0.0300334795727195,0.1052461382701269,0.8274400734619289,ascent,E01034146
42,0.6308110427692748,0.5375403040073699,0.2197980204213866,0.5869284792890928,0.2604581960850323,0.1355835140228213,0.3960417101078536,3.1136608629244598,ascent,E01034151
44,0.6928908596767271,0.5693228926761861,0.2088500122885805,0.3756628923606134,0.1818206131482929,0.3425144028696346,0.5243350160179274,4.122296659084937,ascent,E01034147
45,0.6029180374767558,0.4940119760479042,0.2088500122885805,0.4398738712913859,0.1298803875373393,0.2213068001870557,0.351187187724395,2.761016766845513,ascent,E01034148
47,0.4876269489343441,0.3496084753569783,0.2163348749916214,0.5985380536047012,0.0798543830541792,-0.016193025604639,0.06366135744954021,0.5005025281738555,ascent,E01034143
51,0.4713202689171792,0.3816213726393367,0.2217530218736733,0.6207539056901247,0.1060474476866595,-0.025690097543007,0.0803573501436525,0.6317656191376152,ascent,E01034140
53,0.3408668287798598,0.482726853984339,0.2674897781352637,0.2572738999570015,-0.109073736662737,0.2589212526610639,0.1498475159983269,1.178093958445376,ascent,E01034031
60,0.769703905020741,0.852372178719484,0.2404651786312755,0.5963881324351441,0.5330846210248774,0.3270113787898522,0.8600959998147296,6.76203335313267,ascent,E01034178
61,0.571305964811901,0.5257945647167204,0.2404651786312755,0.6024079117099039,0.2353856099453935,0.0949383830663869,0.3303239930117804,2.596991334184519,ascent,E01034179
63,0.3982262909455013,0.473284200829111,0.2335947449560962,0.3004156514261145,-0.0639802676206024,0.2419477049316492,0.1779674373110468,1.3991714263617916,ascent,E01034183
64,0.3674724645973394,0.4421925380009212,0.2335947449560962,0.2589938368926474,-0.1234075684504655,0.2485237201752659,0.1251161517248004,0.9836571628759473,ascent,E01034184
65,0.4156772993849234,0.5,0.2335947449560962,0.5414934785724524,0.1069611587276115,0.069183664898217,0.1761448236258285,1.3848421252931002,ascent,E01034185
66,0.8014590187383779,0.8574389682174113,0.2775543490403735,0.5621327218002006,0.5336863926367558,0.3707189805455603,0.9044053731823161,7.11039151388748,ascent,E01034188
68,0.7017594049492205,0.7420543528327959,0.2775543490403735,0.4577898810376953,0.3499258034272743,0.3616042843077428,0.711530087735017,5.5940153030103685,ascent,E01034193
69,0.6748676870261765,0.7351450944265314,0.260573764997654,0.3877024509101332,0.2889789971183659,0.4028264394536982,0.6918054365720641,5.438941044937403,ascent,E01034191
70,0.5179516521241596,0.5032243205895901,0.260573764997654,0.5545363336677656,0.1681119770048557,0.1022448924859593,0.270356869490815,2.1255326953493867,ascent,E01034192
72,0.4221141467601201,0.5152003684937816,0.2545411890877405,0.5109645979647413,0.1027971426040818,0.1037534582800212,0.206550600884103,1.6238908826325875,ascent,E01035641
74,0.5374052353025318,0.6190695532012898,0.2241548808007686,0.6376666188906407,0.2979736436417567,0.0949160023202352,0.39288964596199194,3.088879486322172,ascent,E01035644
75,0.5690173079673867,0.5902809765085214,0.2493911566905735,0.6160240791170991,0.2838690593006833,0.1127364917135026,0.3966055510141859,3.118093752991732,ascent,E01035642
78,0.564439994278358,0.6345002303086136,0.2354380320396809,0.6673355310305289,0.3394982100756694,0.089552239647181,0.4290504497228504,3.3731739850289224,ascent,E01035649
80,0.746674295522815,0.8189774297558728,0.2298523136045758,0.720223591801634,0.5749829028183009,0.2037131738089546,0.7786960766272555,6.122071074904771,ascent,E01035647
81,0.5984837648405092,0.2959465684016582,0.3351319346694372,0.4811523577468827,0.0374670491360879,0.1019134024277151,0.139380451563803,1.0958024016530115,ascent,E01035484
82,0.5660134458589616,0.5092123445416858,0.3351319346694372,0.4069084133581769,0.1114867066385543,0.2445753719215618,0.3560620785601161,2.799342923961844,ascent,E01035485
83,0.4947790015734515,0.3818516812528789,0.263925196058717,0.6044145048014907,0.1108286963310146,-0.0015519340417774,0.10927676228923719,0.8591286455015994,ascent,E01035487
84,0.5927621227292232,0.5412252418240442,0.263925196058717,0.4619463952988392,0.1723382337010737,0.2232034929659674,0.3955417266670411,3.1097300171775704,ascent,E01035486
85,0.5189529394936346,0.4060340856748042,0.2569989051991867,0.7841479145764656,0.2457975096138379,-0.1242257971098998,0.1215717125039381,0.9557909523194684,ascent,E01033943
88,0.5949077385209556,0.5211883924458774,0.2672766271197801,0.4126415364769959,0.131190982082824,0.2543553161413782,0.38554629822420217,3.0311464398514496,ascent,E01034590
90,0.4425690173079674,0.4180101335789958,0.2361083182518935,0.4348573885624194,0.0039235743208985,0.1277746923957686,0.1316982667166671,1.0354054341372305,ascent,E01034596
92,0.51065655843227,0.4963150621833255,0.2361083182518935,0.5208542353447041,0.1380144552846288,0.1220470138031061,0.2600614690877349,2.0445907529098464,ascent,E01034598
94,0.5095122300100129,0.4187010594196222,0.2463860401724869,0.2395012182886628,-0.0807415201530176,0.310739128199896,0.2299976080468784,1.8082301244148777,ascent,E01034594
99,0.5501358890001431,0.4304467987102717,0.2231494514824496,0.372223018489322,0.0246277036428323,0.2257919889989941,0.2504196926418264,1.9687875705619147,ascent,E01033786
100,0.5701616363896438,0.3795485951174574,0.2231494514824496,0.2346280636376665,-0.0810056648333294,0.3202533055868979,0.23924764075356852,1.8809534363401512,ascent,E01033787
103,0.5691603490201689,0.5066789497927222,0.2242670420269455,0.2771965027948976,0.0245038540473101,0.3435899836919033,0.3680938377392134,2.893936035525485,ascent,E01033785
105,0.6890287512516091,0.5771533855366191,0.2290703130236611,0.6379532750465815,0.3449771503683248,0.1365764800293274,0.4815536303976522,3.7859514644556795,ascent,E01034613
106,0.6166499785438422,0.4806540764624596,0.2364434613579998,0.6518560986097177,0.2582918630626102,0.0531366644018817,0.3114285274644919,2.448436093512249,ascent,E01034616
111,0.47203547418109,0.4060340856748042,0.2603503362602498,0.2959724810090297,-0.0715448742552381,0.2456105517879003,0.17406567753266222,1.3684959787803224,ascent,E01034602
112,0.5152338721212988,0.3972823583602026,0.2262057331814017,0.2969757775548231,-0.0583101076811124,0.2568061030161728,0.1984959953350604,1.5605659614834535,ascent,E01034614
116,0.432556143613217,0.3650391524643021,0.2383426056259356,0.574602264583632,0.0503337334710469,-0.0113389803086363,0.0389947531624106,0.30657487250050647,ascent,E01034042
117,0.4574452867973109,0.4170888991248273,0.2383426056259356,0.4701160957431561,0.0319750425018264,0.1053396427537203,0.13731468525554671,1.0795614463652112,ascent,E01034043
118,0.6472607638392218,0.5870566559189313,0.2383426056259356,0.6479862405045148,0.3379189516804379,0.1167231607483745,0.45464211242881236,3.5743744054670046,ascent,E01034044
119,0.667572593334287,0.5287885766927682,0.2175637330473445,0.4886054178013473,0.2130146012149148,0.2244887609314844,0.4375033621463992,3.4396303756544557,ascent,E01034045
128,0.3916464025175226,0.4170888991248273,0.2348794601961704,0.7927475992546941,0.1950717061252802,-0.1778719545118875,0.017199751613392683,0.13522361934064558,ascent,E01034035
130,0.5372621942497497,0.4838783970520497,0.2418616082400518,0.5447900243657733,0.1578685087700499,0.1082390539830595,0.26610756275310943,2.0921248503015715,ascent,E01034033
132,0.4588756973251323,0.4251497005988024,0.2515249011327837,0.6251970761072095,0.1324857186892974,-0.0133348218160989,0.11915089687319849,0.9367586163472371,ascent,E01035652
135,0.6712916607066228,0.6089359742054352,0.2395714636816587,0.6237637953275047,0.3487243670032004,0.1555714879492663,0.5042958549524668,3.9647497392961792,ascent,E01033862
137,0.8283507366614218,1.0,0.2383426056259356,0.913573168983804,0.8459206775812611,0.1648391481715442,1.0107598257528052,7.946545101034413,ascent,E01034387
138,0.6671434701759406,0.7307692307692307,0.2383426056259356,0.7699584348573886,0.5118303944233565,0.0926947101205008,0.6045251045438573,4.752747275434511,ascent,E01034388
139,0.3850665140895436,0.3912943344081068,0.2383426056259356,0.5920882900960299,0.0546311255136436,-0.0323696534262278,0.0222614720874158,0.17501862208098118,ascent,E01034389
141,0.7451008439422115,0.8102257024412712,0.2225908796389391,0.7739716210405618,0.6006345951331535,0.1560656919887049,0.7567002871218584,5.949141236496013,ascent,E01034393
142,0.7149191818051781,0.7337632427452785,0.2225908796389391,0.7086140174860256,0.4984018818600028,0.1613728892874458,0.6597747711474486,5.187117495041881,ascent,E01034394
144,0.5944786153626092,0.5568862275449102,0.2364434613579998,0.7359896803783861,0.3465600140040253,0.0118324353140683,0.3583924493180936,2.8176641866976353,ascent,E01034390
145,0.5359748247747103,0.4831874712114232,0.2364434613579998,0.7050308155367636,0.2532452750088025,-0.0203170147442057,0.23292826026459681,1.8312707710949143,ascent,E01034391
147,0.5282506079244743,0.4555504375863657,0.2462743258037849,0.680951698437724,0.2183030929220372,-0.0163783552753492,0.201924737646688,1.5875225685081544,ascent,E01034581
152,0.6557001859533687,0.6427913403961307,0.2354045177290703,0.7087573455639959,0.413629970236524,0.0968640520539085,0.5104940222904325,4.0134794325823355,ascent,E01034207
153,0.4687455299671005,0.4573929064947029,0.2498491856022521,0.6008313028522287,0.1427104447036426,0.0245404007509156,0.1672508454545582,1.3149180969879826,ascent,E01034203
156,0.4551566299527965,0.3277291570704744,0.2337623165091494,0.6818116669055467,0.1021122512187878,-0.1046836526595514,-0.002571401440763607,-0.020216234362771354,ascent,E01034202
158,0.4437133457302246,0.4583141409488714,0.2242677123131577,0.5423534470402752,0.0939530629291696,0.0604787935603094,0.154431856489479,1.2141358227372276,ascent,E01034225
159,0.6207981690745243,0.5426070935052971,0.2242677123131577,0.5836319334957719,0.257190675572809,0.1366683892556782,0.3938590648284872,3.0965010107913113,ascent,E01034226
161,0.5611500500643685,0.5988023952095809,0.2281765980740442,0.5978214132148487,0.272832996358446,0.1271055986070385,0.39993859496548445,3.1442979841135985,ascent,E01034200
162,0.5946216564153912,0.5746199907876555,0.2073418683111021,0.6187473125985381,0.2847218189637472,0.1120856162214959,0.3968074351852431,3.119680956627666,ascent,E01034482
168,0.4645973394364182,0.4767388300322431,0.2330920302969368,0.4143614734126417,0.0389328573370006,0.1793773678031938,0.2183102251401944,1.7163444825297236,ascent,E01033868
171,0.5213846373909312,0.5829111008751728,0.2481734700717206,0.5774688261430414,0.2329275150984446,0.1209712127483181,0.3538987278467627,2.7823347647780197,ascent,E01033870
174,0.3780575025032184,0.4191616766467065,0.1996894340550081,0.559552816396732,0.0462086934678039,0.0018297007149955,0.0480383941827994,0.3776755429219486,ascent,E01033871
175,0.5046488342154198,0.5900506678949793,0.2527537591885068,0.5711623907123405,0.2259247359851822,0.1227037955113775,0.3486285314965597,2.740900734733342,ascent,E01033884
178,0.536690030038621,0.512666973744818,0.2272828831244274,0.418374659595815,0.0982281958336134,0.2210776464903042,0.3193058423239176,2.51036716379282,ascent,E01034156
180,0.6099270490630812,0.5363887609396591,0.2443751815358491,0.3633366776551527,0.116442180083015,0.3055927117433331,0.42203489182634807,3.3180180065135,ascent,E01034154
183,0.7217851523387211,0.7157991708889913,0.2325893156377773,0.5675791887630787,0.4059007185120398,0.2686085251099394,0.6745092436219792,5.302959208449516,ascent,E01035703
186,0.5764554427120583,0.5548134500230308,0.2325893156377773,0.5152644403038555,0.202890383421383,0.1791802991486556,0.3820706825700386,3.003821316863799,ascent,E01035706
187,0.893148333571735,0.8590511285122062,0.2432584847063029,0.8899240361186758,0.7742616674295404,0.1459550305963351,0.9202166980258755,7.2346993887902755,ascent,E01035657
188,0.7053354312687741,0.7989405803777061,0.2432584847063029,0.6654722660169128,0.5104110796263007,0.2221889645069078,0.7326000441332086,5.75966628609169,ascent,E01035658
