,NSSEC1_change_pct,Highest_Level_change_pct,inc_change_pct,hse_change,white_change_pct,scenario1_PCA1,scenario1_PCA2,scenario1_PCA3
0,0.23144042340151627,0.22938737908797785,0.4834484401047868,0.20215273588488952,0.604844489035402,-0.12188403045323828,-0.17855190322881534,-0.0002358078016734054
1,0.3385781719353455,0.32496545370796864,0.4834484401047868,0.20215273588488952,0.5912283216282069,-0.021341021026583418,-0.08256887016685853,0.026584194194432278
2,0.3272779287655557,0.2344541685859051,0.5603715170278637,0.22482628415666822,0.36047011609574325,-0.1946604112396433,0.060662071017285185,-0.09589458197325464
3,0.3945072235731655,0.2595578074619991,0.5603715170278637,0.22482628415666822,0.2932492475275908,-0.18687335520234993,0.15238538505876953,-0.09440078233253818
4,0.31883850665140895,0.25149700598802394,0.4153369849964277,0.23264517282212838,0.5637093306578759,-0.10657589439109831,-0.1019439625098335,0.07296306903610389
5,0.4122443141181519,0.2973284200829111,0.4153369849964277,0.23264517282212838,0.4081983660599112,-0.12533797472358646,0.08014234502708112,0.06969796589284591
6,0.485481333142612,0.3611239060340857,0.4153369849964277,0.23264517282212838,0.35258707180736715,-0.08453161203755129,0.18217141805106146,0.08184195181046518
7,0.6172221427549707,0.4783509903270382,0.4153369849964277,0.23264517282212838,0.46997276766518564,0.1171044413940222,0.19258686565792696,0.1316672519993992
8,0.5439851237305107,0.4117918010133579,0.6534889259347463,0.23655517572670196,0.21914863121685546,-0.04257754442172926,0.3420385935843908,-0.14811483088588384
9,0.425833214132456,0.27775218793182865,0.6534889259347463,0.23655517572670196,0.31503511537910284,-0.12364319706034044,0.15864026116464558,-0.17401077511693777
10,0.40466313832069806,0.27291570704744356,0.6025244105739461,0.225718881962598,0.6388132435144045,0.03833022620414717,-0.11325752449417303,-0.08754441920559117
11,0.3613216993277071,0.2438968217411331,0.6025244105739461,0.225718881962598,0.6263437007309732,-0.006986136963403118,-0.13338699232739637,-0.09846595944218063
12,0.4581604920612216,0.3429295255642561,0.5315551321743271,0.21460330227673882,0.5109645979647413,0.0124758292347447,0.039084958534779085,-0.01708118792423556
13,0.3636103561722215,0.24873330262551818,0.5315551321743271,0.21460330227673882,0.4934785724523434,-0.09941044330100865,-0.026364757600754234,-0.0467117297928877
14,0.3026748676870262,0.2105020727775219,0.48654441533698495,0.21689344683513193,0.6481295685824853,-0.07260313574858943,-0.1927336035851378,0.0036322722500641115
15,0.49949935631526243,0.4454168585905113,0.48654441533698495,0.21689344683513193,0.45850652142754766,0.052051026524395944,0.1419067550134542,0.04564735316482373
16,0.5063653268488056,0.4647627821280516,0.48654441533698495,0.21689344683513193,0.4848788877741149,0.08237556178824681,0.13211204201000248,0.05381074142073168
17,0.4831926762980976,0.4431137724550898,0.7163610383424625,0.23599548673950443,0.5962448043571735,0.18355835973909107,0.03152238828835977,-0.15769678653912947
18,0.536690030038621,0.562874251497006,0.7163610383424625,0.23599548673950443,0.46337967607854386,0.2038644059136662,0.21253180906078611,-0.14380835058332425
19,0.36318123301387495,0.25195762321510823,0.4248630626339604,0.22225573653283284,0.42081123692131295,-0.16689603432768593,0.030262827461792662,0.04788467482633366
20,0.41467601201544846,0.41685859051128515,0.4248630626339604,0.22225573653283284,0.5197076107209404,0.014874456277426024,0.04486392823776612,0.10114625717227524
21,0.6478329280503505,0.48871487793643476,0.5301262205286973,0.2209151641084076,0.0,-0.10743250213399437,0.5888879162169717,-0.03445422004976266
22,0.40895436990416256,0.30262551819438044,0.5301262205286973,0.2209151641084076,0.4659595814820123,-0.06134257531264263,0.037864646277531645,-0.03317274862494337
23,0.3739093119725361,0.2637033625057577,0.4939271255060728,0.21540853944634358,0.7325498065070948,0.04426701220428637,-0.20825803085132324,0.023690560481527685
24,0.3683307109140323,0.235836020267158,0.4939271255060728,0.21540853944634358,0.568869141464813,-0.0706442008549162,-0.09172209385233464,-0.0036461424704373065
25,0.6252324417107709,0.5734684477199447,0.4667778042391045,0.2221998793484818,0.6937078973770963,0.3213599344654901,0.05996421113741265,0.13181396283294142
26,0.427692747818624,0.3083832335329341,0.4667778042391045,0.2221998793484818,0.655295972481009,0.04518697355368723,-0.10566865877478426,0.05413051794327243
27,0.405664425690173,0.29064947029018884,0.7575613241247916,0.25420604598163415,0.5959581482012326,0.06631130550207484,-0.06500495261220864,-0.23545791446271971
28,0.4269775425547132,0.2761400276370336,0.7575613241247916,0.25420604598163415,0.5866418231331518,0.06217655702671393,-0.055539061420475884,-0.2385851449932362
29,0.6379630954083821,0.539382772915707,0.7575613241247916,0.25420604598163415,0.7475992546939945,0.4150245304641596,0.016416339000051447,-0.14501568774482623
30,0.29995708768416535,0.26784891754951634,0.496308644915456,0.2024822932725607,0.6112942525440733,-0.0591371043425676,-0.139011305843838,0.001347587623033173
31,0.40895436990416245,0.37977890373099954,0.496308644915456,0.2024822932725607,0.6504228178300129,0.0829249650209277,-0.07727483607559937,0.038658263701056954
32,0.5554284079530826,0.4762782128051589,0.5887115979995237,0.21722858994123823,0.3127418661315752,0.03845423099031922,0.29766959037053126,-0.06024429377479178
33,0.3869260477757116,0.35859051128512204,0.5887115979995237,0.21722858994123823,0.5357603554536334,0.017587907794948784,-0.0003044825782121868,-0.06957526096620056
34,0.4311257330853955,0.3767848917549516,0.4491545606096689,0.22409902361641754,0.5741722803497205,0.03651473620394876,-0.009303229664737041,0.0767574811691081
35,0.5612930911171506,0.5204974666052511,0.4491545606096689,0.22409902361641754,0.7357030242224452,0.279165775952042,-0.023095175603510775,0.1380778164986755
36,0.7222142754970677,0.49401197604790414,0.567277923315075,0.2879437853296691,0.5360470116095744,0.25752391362371385,0.19480564649870086,0.008703642360077363
37,0.4139608067515377,0.33440810686319666,0.567277923315075,0.2879437853296691,0.45506664755625637,-0.03197521194979858,0.06629241153502645,-0.05735346748077755
38,0.4241167214990702,0.3717181022570244,0.7246963562753036,0.22845700113948655,0.5753189049734843,0.1018583693130233,-0.0069724264874101915,-0.18892702807963363
39,0.2955228150479187,0.25310916628281893,0.7246963562753036,0.22845700113948655,0.5541063494338541,-0.043065424156482394,-0.09381635071538859,-0.2267394464097821
40,0.4693176941782291,0.3942883463841548,0.7246963562753036,0.22845700113948655,0.5572595671492045,0.12635606541294972,0.03548695415376516,-0.18320523377711784
41,0.4264053783435846,0.37125748502994016,0.37961419385567985,0.2197980204213866,0.5202809230328221,-0.01862652645371203,0.02733576080039511,0.13483670633576805
42,0.6308110427692748,0.5375403040073699,0.37961419385567985,0.2197980204213866,0.5869284792890928,0.21746723259348674,0.12908694157490452,0.1940297522464811
43,0.2989558003146903,0.26900046061722704,0.37961419385567985,0.2197980204213866,0.5621327218002007,-0.11635389626675077,-0.1023076045193096,0.10877104205649328
44,0.6928908596767271,0.5693228926761861,0.3431769468921171,0.20885001228858055,0.37566289236061345,0.13279083367224417,0.33568299102875465,0.21267154433871843
45,0.6029180374767558,0.4940119760479042,0.3431769468921171,0.20885001228858055,0.43987387129138594,0.08211802952698913,0.21499409326613622,0.19793143000033583
46,0.4139608067515377,0.3106863196683556,0.3431769468921171,0.20885001228858055,0.49734843055754624,-0.08463253852325629,0.012330524065176788,0.15149066712809633
47,0.4876269489343441,0.34960847535697837,0.5532269587997142,0.2163348749916214,0.5985380536047012,0.0871781290239788,-0.01571454563952688,-0.023323617908478443
48,0.3796309540838221,0.28857669276830955,0.5532269587997142,0.2163348749916214,0.5949548516554394,-0.0028929003384277805,-0.08287823052369797,-0.04450471833365061
49,0.27735660134458595,0.21165361584523262,0.5532269587997142,0.2163348749916214,0.6436863981654006,-0.06937968630748031,-0.19676409358122662,-0.062342845704446974
50,0.3548848519525104,0.2703823122984799,0.5622767325553703,0.22175302187367338,0.5396302135588362,-0.05515579639817183,-0.05600244071918791,-0.0654494077979455
51,0.47132026891717926,0.3816213726393367,0.5622767325553703,0.22175302187367338,0.6207539056901247,0.11448401660801846,-0.025271359305253312,-0.022529055317094725
52,0.2992418824202547,0.22339935513588205,0.33984281971898067,0.26748977813526376,0.5389135731689838,-0.16430102052585888,-0.10330494015464414,0.13745424054211597
53,0.34086682877985985,0.482726853984339,0.33984281971898067,0.26748977813526376,0.2572738999570015,-0.15188030891378138,0.25433188360253733,0.16359266191438276
54,0.2373051065655843,0.22409028097650852,0.47154084305787086,0.24940232812744373,0.4790024365773256,-0.19550206473668094,-0.0763574705756838,-0.001758298772439734
55,0.3970819625232442,0.3823122984799632,0.47154084305787086,0.24940232812744373,0.45721656872581345,-0.03693229394670651,0.07495176930429413,0.04162186376388277
56,0.2982405950507796,0.2878857669276831,0.6518218623481781,0.2103022990817079,0.6851082126988677,0.03567138987059567,-0.18504487825480107,-0.13359759726203782
57,0.16092118437991706,0.21994472593274988,0.6518218623481781,0.2103022990817079,0.6273469972767666,-0.10402354611252923,-0.22351124713954332,-0.16504038758002987
58,0.21828064654555857,0.20221096269000458,0.48511550369135503,0.23666689009540406,0.6087143471406048,-0.1395074652200356,-0.19765369325438645,-0.0056295305392654515
59,0.2806465455585753,0.2623215108245048,0.48511550369135503,0.23666689009540406,0.6219005303138885,-0.06596682116406054,-0.15670663749525374,0.013663180907380975
60,0.769703905020741,0.852372178719484,0.3979518933079304,0.24046517863127553,0.5963881324351441,0.48526119244139926,0.318087220703304,0.25970072502531455
61,0.571305964811901,0.5257945647167204,0.3979518933079304,0.24046517863127553,0.6024079117099039,0.19737424604294776,0.08913761065049562,0.17357133054045248
62,0.3628951509083107,0.27982496545370794,0.3979518933079304,0.24046517863127553,0.4278343127418661,-0.15174190686493153,0.036803845843566003,0.0823789449735936
63,0.3982262909455013,0.47328420082911105,0.22695879971421762,0.23359474495609625,0.3004156514261145,-0.1366335531826315,0.2337494135095333,0.2762207008374664
64,0.36747246459733945,0.4421925380009212,0.22695879971421762,0.23359474495609625,0.2589938368926474,-0.19413030502277595,0.24089272031860254,0.2619735192394694
65,0.4156772993849234,0.5,0.22695879971421762,0.23359474495609625,0.5414934785724524,0.028309278178313236,0.05939587896012661,0.31380750518772804
66,0.8014590187383779,0.8574389682174113,0.48178137651821856,0.27755434904037357,0.5621327218002006,0.5074309585691898,0.3642338667526363,0.18099277238538528
