,Residuals,LSOA21CD
288,0.5349528161984425,E01000302
289,0.04236824146231231,E01000303
290,-0.4446760421412046,E01000304
291,0.011218472259677453,E01000305
292,0.445571390324326,E01000306
293,-0.008318794060306132,E01000307
294,-0.3871753536898622,E01000308
295,0.1654344768006642,E01000309
296,-0.008266816098406071,E01000310
297,0.29436134150614307,E01000311
298,-0.5444494149712681,E01000312
299,0.33175281023050335,E01000313
300,0.2978925333297353,E01000314
301,0.12711019843643617,E01000315
302,0.4590453991852204,E01000316
303,0.06139466065551746,E01000317
304,0.5274837333157065,E01000318
305,-0.03778606537859076,E01000319
306,-0.0756257454872518,E01000320
307,0.2290478390917539,E01000321
308,-0.027718371423216703,E01000322
309,-0.5271201589638659,E01000323
310,0.04981472688740821,E01000324
311,-0.05637068161626231,E01000325
312,-0.33291051480682926,E01000326
313,-0.29985325223530573,E01000327
314,0.08488516690959524,E01000328
315,0.18344840739730997,E01000329
316,-0.1897151395794292,E01000330
317,0.3542426656902553,E01000331
318,-0.1267757028246536,E01000332
319,-0.16687348981931532,E01000333
320,0.38368919639744736,E01000334
321,0.1955715885411306,E01000335
322,0.569765090133306,E01000336
323,0.5919540396013127,E01000337
324,0.19391858754254523,E01000338
325,-0.15107070753118007,E01000339
326,0.05001383952614077,E01000340
327,0.09789852670356064,E01000341
328,0.2769756748701456,E01000342
329,0.11983984725337937,E01000343
330,0.11588202859111604,E01000344
331,-0.012278785210465354,E01000345
332,-0.027828294875118814,E01000346
333,0.16150893003677452,E01000347
334,0.07775616700248543,E01000348
335,0.013889098331863935,E01000349
336,-0.06173721494371719,E01000350
337,-0.33817198906783413,E01000351
338,-0.5402053262437757,E01000352
339,-0.12058666897167837,E01000353
340,0.14056992390919837,E01000354
341,-0.029482802339856652,E01000355
342,-0.15942207411141465,E01000356
343,0.1721097937788031,E01000357
344,0.013069378430607063,E01000358
345,-0.04491844721428345,E01000359
346,-0.2987333475985559,E01000360
347,0.12636535029041426,E01000361
348,-0.19970111222743092,E01000362
349,-0.017040800661216507,E01000363
350,0.08340630055772713,E01000364
351,0.10124886698090989,E01000365
352,-0.05911944475245097,E01000366
353,0.60483698459814,E01000367
354,0.27082611241533944,E01000368
355,-0.019447550646199768,E01000369
356,-0.1364563717371156,E01000370
357,0.15380210967741947,E01000371
358,0.1386651404019386,E01000372
359,-0.08253217488302414,E01000373
360,0.4550956361014012,E01000374
361,0.13262016917498695,E01000375
362,0.05368077255454641,E01000376
363,0.3051260587355374,E01000377
364,0.08820534166900526,E01000379
365,0.2643697010799269,E01000380
366,0.1919251872862029,E01000381
367,-0.11075773693051681,E01000382
368,-0.11309665173850317,E01000383
369,-0.0833092095758866,E01000384
370,-0.07438719692168491,E01000385
371,0.4984866021972106,E01000386
372,-0.17555611251306863,E01000387
373,-0.12061609213121532,E01000388
374,-0.06982984245939525,E01000389
375,-0.1779716107498519,E01000390
376,0.07451764824859047,E01000391
377,0.1442901776053186,E01000392
378,0.02749227241547267,E01000393
379,-0.09759832444434023,E01000394
380,0.013891031057610406,E01000395
381,-0.09206446397859328,E01000396
382,0.2735752776842472,E01000398
383,0.06357814444516574,E01000399
384,-0.26059774412081915,E01000400
385,0.4296003717646255,E01000401
386,0.20588890213872324,E01000402
387,0.0060472689593645546,E01000403
388,0.07532564131379244,E01000404
389,0.2529891222074635,E01000405
390,0.06590675422682923,E01000406
391,-0.28924223909188146,E01000407
392,0.7084911037796271,E01000408
393,-0.05796048174758876,E01000409
394,0.08875626026006819,E01000410
395,-0.0027620453662524323,E01000411
396,0.16485842979380982,E01000412
397,0.27526537779999555,E01000413
398,-0.06812913646212018,E01000414
399,-0.06756743278679714,E01000415
400,0.40650608864982885,E01000416
401,0.08473229572462991,E01000417
402,0.3290590592264266,E01000418
403,0.22797388359471138,E01000419
404,0.14892295579648684,E01000420
405,-0.1742578148212236,E01000421
406,-0.1399450885232677,E01000422
407,-0.19342295867098475,E01000423
408,0.047131234494364085,E01000424
409,0.00781513222645732,E01000425
410,-0.013792300931673102,E01000426
411,-0.031126836794937142,E01000427
412,-0.07718689196264464,E01000428
413,0.40221206908324414,E01000429
414,0.1521925961346085,E01000430
415,-0.051605839657233005,E01000431
416,-0.09538458922594628,E01000433
417,0.09913264476710179,E01000434
418,0.4747525238625331,E01000435
419,0.30024736779703,E01000436
420,-0.1235887495761624,E01000437
421,-0.048187478332656464,E01000438
422,-0.13814844333858506,E01000439
423,0.0755520864188917,E01000440
424,0.14065787157465554,E01000441
425,0.43340381099235326,E01000442
426,0.1723294803459963,E01000443
427,0.014101061106759967,E01000444
428,-0.0037658311743458614,E01000445
429,-0.03552956951706988,E01000446
430,-0.06869453441643995,E01000447
431,0.0030636548301648282,E01000448
432,-0.160352918872869,E01000449
433,0.12090666734281216,E01000450
434,0.1074356565768731,E01000451
435,0.01397688276490177,E01000452
436,0.11907574413661991,E01000453
437,0.48542395492041557,E01000454
438,0.26530641644472275,E01000455
439,0.04453111331837042,E01000456
440,-0.0031189534367911335,E01000457
441,-0.04169866916684638,E01000458
442,-0.03140219882960592,E01000459
443,-0.14714542810858044,E01000460
444,-0.1698931760585794,E01000461
445,-0.10467564186449412,E01000462
446,-0.06773241208629001,E01000463
447,0.5894098043928732,E01000464
448,-0.0736829378346644,E01000465
449,0.15570599451553213,E01000466
450,-0.3880265102902558,E01000467
451,0.005051589708317095,E01000468
452,0.2796176680404874,E01000469
453,0.703172647921097,E01000470
454,0.44998543955451176,E01000471
455,-0.11079126121802718,E01000472
456,-0.969562600980048,E01000473
457,-0.22800710271167318,E01000474
458,-0.3034415359495053,E01000475
459,-0.5028691635287219,E01000476
460,-1.0368300148668141,E01000477
461,0.4403648729071984,E01000478
462,-0.06634657320213008,E01000479
463,0.16832896044463988,E01000480
464,-0.4746964385701228,E01000481
465,-0.6009113077708051,E01000483
466,-0.19940048452904746,E01000484
467,0.47732761343088226,E01000485
468,0.23838685295856996,E01000486
469,-0.795260482000944,E01000487
470,-0.2752980559330249,E01000488
471,0.6709348517938138,E01000489
472,-0.5874295402228195,E01000490
473,0.18166370512371607,E01000491
474,0.037154553909209846,E01000492
475,0.05666822743186674,E01000493
476,-0.45570933345296516,E01000494
477,-0.20747301361670753,E01000495
478,0.16134711210988636,E01000497
479,-0.5308572417191156,E01000498
480,0.5411195116757249,E01000499
481,0.3417144836388826,E01000501
482,0.5450931599373414,E01000502
483,0.08239198513689988,E01000503
484,0.3305538346595263,E01000504
485,0.1256358967842804,E01000505
486,-0.45330627460471584,E01000506
487,0.36088496898162503,E01000507
488,-0.21760006355450123,E01000508
489,-0.9125418028142745,E01000509
490,0.5469375595740691,E01000510
491,-1.0466093944653676,E01000511
492,-0.3259273353080818,E01000512
493,0.160313410447912,E01000513
494,-0.7749945024423853,E01000514
495,0.27070878037055734,E01000515
496,0.15913958185885776,E01000516
497,0.2405749309934698,E01000517
498,0.34598555401811887,E01000518
499,0.2233846460264894,E01000519
500,-0.8793481702490293,E01000520
501,0.39893041437405297,E01000521
502,0.42295598313077737,E01000522
503,0.37440479653284503,E01000523
504,0.41870033028907744,E01000524
505,0.14592046979582238,E01000525
506,0.3465613951151102,E01000526
507,0.34988498821415825,E01000527
508,0.2712780578211218,E01000528
509,0.2692269142030122,E01000530
510,0.2021818736351851,E01000531
511,0.2103642328621295,E01000532
512,0.4485726283233767,E01000533
513,0.15298673859008252,E01000534
514,0.17700419716727095,E01000535
515,-0.4519819341651966,E01000536
516,0.3034463125202239,E01000538
517,-0.8162096263002669,E01000539
518,0.12204786938218447,E01000540
519,-1.0327658686034282,E01000541
520,-0.7026259601866838,E01000543
521,0.06499644805697533,E01000544
522,-0.1284162560734956,E01000545
523,-0.007943492587703993,E01000546
524,-0.22634356905035125,E01000547
525,0.27994916077853493,E01000548
526,0.20987150909513064,E01000549
527,0.16360919794180553,E01000550
528,-0.0637324705786202,E01000551
529,-0.1068943813319364,E01000552
530,0.37286930882511105,E01000553
531,0.32113466453863965,E01000554
532,-0.8377846826257519,E01000555
533,-0.6440411563409252,E01000556
534,-0.2986768066766189,E01000557
535,-0.4314131702642142,E01000558
536,0.2748541884800066,E01000559
537,-0.17234364535226462,E01000560
538,-0.41283547806447773,E01000561
539,0.32908796609506896,E01000562
540,0.07694968717601225,E01000563
541,0.39570299224627165,E01000564
542,-0.29678270380522287,E01000565
543,0.3594908141506919,E01000566
544,0.4330856557912808,E01000567
545,-0.6615655096318838,E01000568
546,0.22009723376586218,E01000569
547,0.4531189328434967,E01000570
548,0.36042804148145,E01000571
549,0.3426633429845048,E01000572
550,0.36750936333667866,E01000573
551,-1.1552612444892567,E01000574
552,-0.8949824355135215,E01000575
553,0.31436730746309766,E01000576
554,-0.40763734043741506,E01000577
555,-0.5498581805304686,E01000578
556,-0.09353992174872876,E01000579
557,0.19612654499080653,E01000580
558,0.0822056603363591,E01000581
559,0.042017678807424096,E01000582
560,-0.042029339015687575,E01000583
561,-0.16439370240373036,E01000584
562,-0.0772955845075164,E01000585
563,0.2385335767026966,E01000586
564,0.24820356345916728,E01000587
565,0.408962781458846,E01000589
566,0.29308483562824267,E01000590
567,0.5675822212106884,E01000591
568,0.22186544983167394,E01000592
569,0.5644532575706808,E01000593
570,0.538786725887675,E01000594
571,-0.48303204773129316,E01000595
572,0.5964718436937425,E01000596
573,0.28266439190020964,E01000599
574,-0.22885694063056006,E01000601
575,0.3021359857452559,E01000602
576,0.6504083611495305,E01000603
577,0.1220923169946583,E01000604
578,0.608117915775704,E01000605
579,0.4334691110352497,E01000606
580,0.7203772742118808,E01000607
581,-0.5778033303261039,E01000608
582,0.6077414790740087,E01000609
583,-0.7873185862196059,E01000610
584,0.06643663069219703,E01000611
585,0.1212430730732027,E01000612
586,-0.4771762442705625,E01000613
587,0.9881572651357365,E01000615
588,-1.1011878228567842,E01000616
589,0.24569371406097523,E01000617
590,-0.8017881471375988,E01000618
591,0.03919514911962585,E01000619
592,-0.7699577482349964,E01000620
593,0.03738150776131044,E01000621
594,-0.7702074600347748,E01000622
595,0.2920644442355833,E01000623
596,0.09413730172928335,E01000624
597,-0.13230581378193373,E01000625
598,0.2683331797730854,E01000626
599,-0.9213196589896955,E01000627
600,-0.7598364602125899,E01000628
601,-1.0697736110452651,E01000629
602,-0.6803532362089113,E01000630
603,-0.6449463303374994,E01000631
604,-0.6881367289557959,E01000632
605,-1.225428836647587,E01000633
606,0.7035916954462981,E01000634
607,-0.5925090598851833,E01000636
608,0.48665944782811665,E01000637
609,-0.31561006988540474,E01000638
610,0.2012097915053359,E01000639
611,-0.3357396828057059,E01000640
612,0.4599773884456866,E01000641
613,-0.22030637269195474,E01000642
614,0.3216905264648761,E01000643
615,0.1551668150331384,E01000644
616,-0.04063876905999646,E01000645
617,-0.28259640100874456,E01000646
618,0.04966987172670077,E01000647
619,-0.07748664000432479,E01000648
620,-0.09121442406548445,E01000649
621,-0.19550707558196967,E01000650
622,-0.16070124455351753,E01000651
623,-0.3069480048644606,E01000652
624,-0.20631544991448025,E01000653
625,0.07436898906708428,E01000654
626,-0.8029721204879257,E01000655
627,0.10100340938360709,E01000656
628,0.14028761543659612,E01000657
629,-0.983299064656058,E01000658
630,0.1557641835398382,E01000659
631,0.2318877465909337,E01000661
632,-0.08223535732454898,E01000662
633,0.05955621827548348,E01000663
634,-0.29105804560949805,E01000664
635,0.22993974782688523,E01000665
636,-0.14154844549614987,E01000666
637,-0.24563125380738476,E01000667
638,0.06781962585315054,E01000668
639,-0.0019532913488046824,E01000669
640,-0.14973936463743978,E01000670
641,-0.03456419035297746,E01000671
642,0.06937378774582567,E01000672
643,0.01798706259228834,E01000673
644,0.23084083507311456,E01000674
645,-0.738816410371915,E01000676
646,0.2098735048605589,E01000677
647,0.04122974144623885,E01000678
648,0.2190961201597607,E01000679
649,-0.033096246969064796,E01000680
650,0.0426944046296745,E01000681
651,0.4178376623160285,E01000682
652,0.09699616755438889,E01000683
653,-0.14223117951212816,E01000684
654,0.1019062970719392,E01000685
655,0.09089817048410434,E01000686
656,-0.15929396645201055,E01000687
657,-0.15129614937841482,E01000688
658,-0.2937373732295229,E01000689
659,0.07111253925474918,E01000690
660,-0.10050789896329615,E01000691
661,0.14952923576807725,E01000692
662,-0.205583476805558,E01000693
663,-0.38266759219783936,E01000694
664,-0.02585799789472757,E01000695
665,-0.1243191357967072,E01000696
666,0.093710323266012,E01000697
667,-0.1843680399950306,E01000698
668,-0.03774356142935853,E01000699
669,0.44487635868426695,E01000700
670,0.019893743778705134,E01000701
671,0.13645554838253343,E01000702
672,-0.009426853705418382,E01000703
673,-0.029732672821874473,E01000704
674,0.319181655300752,E01000705
675,0.035682097508109245,E01000706
676,0.10553061923029705,E01000707
677,0.10924103090280861,E01000708
678,-0.13704358359384253,E01000709
679,0.0396657419860293,E01000710
680,-0.032934303270053145,E01000711
681,0.2113235296285209,E01000712
682,0.13366598242679556,E01000713
683,0.13583759048890232,E01000714
684,0.08411710942913232,E01000715
685,-0.27454849589973795,E01000716
686,0.17769191851256297,E01000717
687,0.397808024619059,E01000718
688,0.3490440588526158,E01000719
689,0.23604268453583385,E01000720
690,-0.082547528004173,E01000721
691,0.05605374599727764,E01000722
692,-0.23048565083038394,E01000723
693,0.2725169099078724,E01000724
694,0.2305398286139517,E01000725
695,0.31271211352108885,E01000726
696,-0.080213866429791,E01000727
697,0.22631289246665912,E01000728
698,0.18448879296811216,E01000729
699,0.19240533669863386,E01000730
700,0.08155090985288971,E01000731
701,-0.07190931598108066,E01000732
702,-0.054365603533346796,E01000733
703,0.10916686629234289,E01000734
704,-0.15929046149473655,E01000735
705,0.27259324884798514,E01000736
706,-0.16720547482026046,E01000737
707,-0.09970908657450755,E01000738
708,0.174236682359839,E01000739
709,-0.19971045260338396,E01000741
710,0.08440235351491573,E01000742
711,0.032030617096510804,E01000743
712,-0.14766533376042,E01000744
713,0.048063753156783254,E01000745
714,0.21985287651014215,E01000746
715,0.002790733361439958,E01000747
716,0.1360771339542394,E01000748
717,-0.12526014629144286,E01000749
718,0.16834274763822013,E01000750
719,-0.3025874541733265,E01000751
720,-0.08815814240420625,E01000752
721,-0.28050067738452605,E01000753
722,-0.22182583926864408,E01000754
723,-0.21706790835330017,E01000755
724,-0.12231993532280688,E01000756
725,-0.12734358036121052,E01000757
726,-0.1397121793593017,E01000758
727,0.14885603939710768,E01000759
728,-0.11260747217920189,E01000760
729,0.04228187661978891,E01000761
730,-0.18831147111530128,E01000762
731,-0.017728885216773196,E01000763
732,-0.08334029086506252,E01000764
733,0.008290830847937716,E01000765
734,-0.03268089938489345,E01000766
735,0.002811822862170736,E01000767
736,0.027983146331797402,E01000768
737,-0.1036637993508414,E01000769
738,-0.22769274021514235,E01000770
739,0.2623993573458673,E01000771
740,-0.2506108764903973,E01000772
741,-0.2129207261670068,E01000773
742,0.13153481789623564,E01000774
743,-0.015103835411303099,E01000775
744,-0.015250434580457141,E01000777
745,-0.14576117035313985,E01000778
746,0.4386097577096123,E01000779
747,0.09770918657257155,E01000780
748,0.4390952289117634,E01000781
749,0.32443925734291534,E01000782
750,0.3438131060475865,E01000783
751,0.024622839242177563,E01000784
752,0.013289250251114548,E01000785
753,-0.3938553881104546,E01000786
754,-0.27932241462991436,E01000787
755,0.11571064041281708,E01000788
756,0.0704518302331294,E01000789
757,-0.09873128983225124,E01000790
758,-0.14393491171795803,E01000791
759,-0.06151676916881391,E01000792
760,-0.25099340134033116,E01000793
761,-0.0875334800889748,E01000794
762,-0.06770184493114902,E01000795
763,0.3755395418963091,E01000796
764,0.1528010595316932,E01000797
765,-0.016246833105483374,E01000798
766,0.3234581190263333,E01000799
767,-0.04311642861060189,E01000800
768,0.24203258697431443,E01000801
769,-0.17312354247788977,E01000802
770,-0.07865044405905999,E01000803
771,-0.17164135063044972,E01000804
772,-0.1274151949578818,E01000805
773,0.35924399795162576,E01000806
774,0.12388367725056103,E01000807
775,-0.1529959441335147,E01000808
776,-0.2516500227471683,E01000809
777,-0.17895668305310472,E01000810
778,-0.13069891757889657,E01000811
779,-0.03714554002260992,E01000812
780,-0.11297169060551533,E01000813
781,-0.27135177837023505,E01000814
782,-0.09550578166406178,E01000815
783,-0.059100663719242864,E01000816
784,-0.2575101787144211,E01000818
785,-0.04192779186357475,E01000819
786,0.2193299042876083,E01000820
787,0.2629539160430122,E01000822
788,0.21941787199530882,E01000823
789,0.1374356605451377,E01000824
790,0.16749610019062555,E01000825
791,-0.07564478386482218,E01000826
792,0.14684703632021023,E01000827
793,-0.0955757128149192,E01000828
794,0.07246738394120525,E01000829
795,0.0975069856621252,E01000830
796,-0.026646223716645823,E01000831
797,-0.051893772789824544,E01000832
798,0.01903479281415757,E01000833
799,-0.08464332876236158,E01000834
800,-0.08239060341470976,E01000835
801,-0.24033233979595045,E01000836
802,0.13848920933882736,E01000837
803,-0.2214523349127632,E01000838
804,-0.034851074498157476,E01000839
805,-0.4171314195264731,E01000840
806,-0.1189805728622196,E01000841
807,0.05822107457603555,E01000842
808,-0.29508336862844764,E01000843
809,0.367669110793698,E01000844
810,0.18974832635719588,E01000845
811,0.18566830777983703,E01000846
812,0.23513833562558223,E01000847
813,0.07320694859160026,E01000848
814,-0.018039529465512964,E01000849
815,-1.1794052762401381,E01000850
816,-0.13587908011346816,E01000851
817,-0.23453652903301203,E01000853
818,-0.5960249311654618,E01000855
819,-0.008845024247215491,E01000856
820,0.05248836007578103,E01000857
821,0.3705132985332544,E01000858
822,0.3531502890652913,E01000859
823,0.4334197595010346,E01000860
824,-0.09074153714344314,E01000861
825,0.07762865238528359,E01000862
826,0.03547838442263154,E01000863
827,0.24005106911124102,E01000866
828,0.11509918558387094,E01000867
829,-0.15536040779984367,E01000868
830,0.04964701240656069,E01000869
831,0.045449035649401844,E01000870
832,-0.041168243999533075,E01000871
833,-0.6597367097119669,E01000872
834,0.07097331828763485,E01000873
835,0.27239790325351726,E01000874
836,0.36043588748707794,E01000875
837,0.05342761826221569,E01000876
838,0.058949541355789566,E01000877
839,-0.40221949470372165,E01000878
840,-0.4141186674448025,E01000879
841,-0.14218395076023815,E01000880
842,-0.17562453512169837,E01000881
843,0.2951264161421942,E01000882
844,-0.1801326242366515,E01000883
845,-0.040266551154020294,E01000884
846,-0.09734970870909064,E01000885
847,0.19911979760044518,E01000886
848,0.15988763472129763,E01000887
