LSOA21CD,cafe_other_pct,school_pct
E01000351,0,0.023982557
E01000352,0,0.102378169
E01000354,0,0.002307158
E01000355,0,0.00659117
E01000358,0,0.062067816
E01000363,0,0.157622029
E01000364,0,0.032021634
E01000366,0,0.157470757
E01000367,0,0.050101421
E01000369,0,0.15959797
E01000372,0,0.001422969
E01000377,0,0.114293919
E01000379,0,0.000535489
E01000381,0,0.020842444
E01000382,0,0.141686652
E01000384,0,0.151146951
E01000386,0,0.053185374
E01000387,0,0.012632557
E01000388,0,0.135024808
E01000391,0,0.069770984
E01000392,0,0.000356364
E01000393,0,0.051900485
E01000398,0,0.015116406
E01000400,0,0.109472082
E01000406,0,0.065209382
E01000407,0,0.041270975
E01000410,0,0.116064692
E01000414,0,0.064341199
E01000416,0,0.000192196
E01000417,0,0.00155432
E01000419,0,0.007215436
E01000420,0,0.059846662
E01000421,0,0.034362845
E01000422,0,0.02075451
E01000425,0,0.001848565
E01000426,0,0.018244039
E01000427,0,0.008039201
E01000433,0,0.010172182
E01000437,0,0.021394904
E01000438,0,0.075942355
E01000440,0,0.015914738
E01000441,0,0.03216722
E01000446,0,0.100633
E01000451,0,0.044137392
E01000453,0,0.028019509
E01000454,0,0.180907891
E01000456,0,0.059957185
E01000458,0,0.011975175
E01000460,0,0.105046339
E01000461,0,0.147259627
E01000464,0,0.182793439
E01000467,0,0.002734428
E01000470,0,0.073640623
E01000475,0,0.001104603
E01000476,0,0.178267756
E01000478,0,0.000951678
E01000480,0,0.017943638
E01000481,0,0.062560798
E01000483,0,0.017448465
E01000484,0,0.216271231
E01000489,0,0.110098933
E01000492,0,0.106315375
E01000497,0,0.014157832
E01000501,0,0.032278739
E01000503,0,0.011251071
E01000505,0,0.00576938
E01000507,0,0.03138226
E01000511,0,0.029461462
E01000513,0,0.025328401
E01000514,0,0.031594794
E01000515,0,0.099010948
E01000518,0,0.007018537
E01000519,0,0.020813994
E01000520,0,0.055131311
E01000522,0,0.139364986
E01000525,0,0.012434265
E01000526,0,0.030069144
E01000527,0,0.018494597
E01000532,0,0.014130216
E01000533,0,0.10534257
E01000535,0,0.034690492
E01000536,0,0.00299082
E01000538,0,0.080183513
E01000541,0,0.05088812
E01000544,0,0.077762041
E01000547,0,0.00105376
E01000549,0,0.022275942
E01000550,0,0.072451939
E01000551,0,0.048504823
E01000552,0,2.36336E-05
E01000554,0,0.011420092
E01000555,0,0.017683271
E01000557,0,0.03891873
E01000558,0,0.007058322
E01000564,0,0.151412314
E01000565,0,0.059685328
E01000567,0,0.002935377
E01000569,0,0.046125544
E01000573,0,0.087805463
E01000574,0,0.000535096
E01000581,0,0.000852303
E01000582,0,0.002962713
E01000589,0,0.043427155
E01000590,0,0.149477398
E01000591,0,0.064891207
E01000596,0,0.128330452
E01000601,0,0.014769849
E01000603,0,0.051879457
E01000612,0,0.053773887
E01000615,0,0.019415246
E01000619,0,0.075109884
E01000622,0,0.015194822
E01000624,0,0.034919283
E01000625,0,0.00071962
E01000626,0,0.038352676
E01000627,0,0.051101572
E01000632,0,0.094214629
E01000638,0,0.013618593
E01000640,0,0.003822899
E01000642,0,0.019916846
E01000643,0,0.095895634
E01000645,0,0.083244156
E01000650,0,0.049621082
E01000652,0,0.129982564
E01000653,0,0.013145589
E01000661,0,0.07996326
E01000662,0,0.051749939
E01000664,0,0.017431148
E01000665,0,0.030856432
E01000666,0,0.023018169
E01000670,0,0.031709658
E01000673,0,0.013809421
E01000679,0,0.026978946
E01000680,0,0.009297593
E01000682,0,0.031918364
E01000685,0,0.008061908
E01000686,0,0.040638049
E01000687,0,0.013282676
E01000689,0,0.000563803
E01000690,0,0.065188073
E01000691,0,0.009092442
E01000692,0,0.036319594
E01000693,0,0.065080024
E01000694,0,0.006590947
E01000695,0,0.049830292
E01000696,0,0.120630608
E01000698,0,0.004553103
E01000703,0,0.006979768
E01000704,0,0.02319987
E01000706,0,0.049082371
E01000707,0,0.028308135
E01000709,0,0.010986163
E01000710,0,0.043252859
E01000711,0,0.003053372
E01000712,0,0.040249472
E01000713,0,0.004716886
E01000715,0,0.044041843
E01000717,0,0.044610962
E01000718,0,0.024365252
E01000719,0,0.029899552
E01000720,0,0.002723564
E01000721,0,0.070011158
E01000726,0,0.046925166
E01000731,0,0.016463767
E01000733,0,0.022471695
E01000734,0,0.016766867
E01000735,0,0.2605587
E01000736,0,4.03726E-05
E01000738,0,0.051494828
E01000743,0,0.05419843
E01000748,0,0.009036808
E01000749,0,0.000391137
E01000751,0,0.011904046
E01000752,0,0.011268965
E01000753,0,0.00502253
E01000756,0,0.034622231
E01000757,0,0.141667909
E01000760,0,0.059775888
E01000764,0,0.08775436
E01000765,0,0.069212533
E01000768,0,0.043592045
E01000771,0,0.000259248
E01000773,0,0.122534271
E01000774,0,0.11265512
E01000775,0,0.087169353
E01000781,0,0.051269405
E01000782,0,0.019401655
E01000785,0,0.08437384
E01000786,0,0.017247681
E01000787,0,0.039227718
E01000789,0,0.016166346
E01000791,0,0.1404358
E01000792,0,0.133242058
E01000793,0,0.118817501
E01000794,0,0.069857996
E01000795,0,0.042630842
E01000797,0,0.002569897
E01000800,0,0.045182066
E01000803,0,0.060236979
E01000804,0,0.020602871
E01000813,0,0.066900069
E01000820,0,0.028237464
E01000822,0,0.002294534
E01000829,0,0.029458801
E01000831,0,0.024235092
E01000834,0,0.048066328
E01000837,0,0.052216128
E01000844,0,0.051316713
E01000859,0,0.027785778
E01000860,0,0.011301153
E01000866,0,0.049648042
E01000869,0,0.046178126
E01000870,0,0.022448395
E01000871,0,0.042373715
E01000872,0,0.001970358
E01000873,0,0.029131653
E01000874,0,0.021712334
E01000876,0,0.027304326
E01000877,0,0.007222402
E01000882,0,0.014162355
E01000884,0,0.009640776
E01000886,0,0.060526244
E01000890,0,0.009492566
E01000891,0,0.05264036
E01000892,0,0.044169668
E01000898,0,0.002992955
E01000900,0,0.032239152
E01000902,0,0.167668332
E01000903,0,0.020365666
E01000905,0,0.023630832
E01000908,0,0.023210632
E01000909,0,0.144611959
E01000911,0,0.199778177
E01000921,0,0.042952228
E01000924,0,0.009907683
E01000925,0,0.010544871
E01000926,0,0.006355306
E01000932,0,0.000871132
E01000933,0,0.057359748
E01000934,0,0.025277732
E01000935,0,0.002743949
E01000944,0,0.051404792
E01000952,0,0.254934368
E01000955,0,0.060634223
E01000961,0,0.017167578
E01000967,0,0.010242528
E01000971,0,0.00047568
E01000974,0,0.022001766
E01000981,0,0.084746863
E01000982,0,0.06716534
E01000984,0,0.057864327
E01000985,0,0.058297801
E01000989,0,0.007827283
E01000991,0,0.01009154
E01000992,0,0.11574422
E01001010,0,0.001092502
E01001012,0,0.02315998
E01001016,0,0.002035374
E01001019,0,0.007089288
E01001020,0,0.001000844
E01001022,0,0.078246017
E01001026,0,0.00022182
E01001028,0,0.108501483
E01001029,0,0.003611226
E01001032,0,0.01449357
E01001034,0,0.00027317
E01001036,0,0.188957855
E01001039,0,0.016492429
E01001041,0,0.034197065
E01001044,0,0.067180518
E01001047,0,0.017382409
E01001051,0,0.183812185
E01001052,0,0.000201712
E01001053,0,0.041979479
E01001054,0,0.157326827
E01001055,0,1.80039E-05
E01001056,0,0.15840863
E01001058,0,0.050079092
E01001059,0,8.3584E-05
E01001060,0,0.001082052
E01001061,0,0.139010239
E01001062,0,0.174218788
E01001063,0,0.042884845
E01001065,0,0.030957023
E01001066,0,0.027398654
E01001067,0,0.000288804
E01001069,0,6.3209E-05
E01001070,0,0.041082296
E01001071,0,0.032980513
E01001074,0,0.057493782
E01001075,0,0.033891413
E01001076,0,0.042456435
E01001081,0,0.350434512
E01001082,0,0.043941464
E01001083,0,0.005073515
E01001084,0,0.04118506
E01001085,0,0.003164265
E01001092,0,0.071484623
E01001093,0,0.052783782
E01001094,0,0.01522256
E01001103,0,0.028429222
E01001104,0,0.064773732
E01001105,0,0.002720042
E01001106,0,0.001956716
E01001107,0,0.014881512
E01001109,0,0.028423102
E01001112,0,0.068536136
E01001114,0,0.184594072
E01001115,0,0.001303481
E01001116,0,0.029493262
E01001119,0,0.010092529
E01001120,0,0.03655175
E01001121,0,0.02701588
E01001122,0,0.310060337
E01001123,0,0.013075325
E01001127,0,0.023268567
E01001128,0,0.000431621
E01001129,0,0.046209982
E01001131,0,0.105036577
E01001132,0,0.080425699
E01001135,0,0.055255406
E01001136,0,0.009715855
E01001137,0,0.051778844
E01001138,0,0.11206847
E01001142,0,0.059416579
E01001145,0,0.043880759
E01001147,0,0.089394214
E01001151,0,0.006638714
E01001152,0,0.01791131
E01001155,0,0.129177408
E01001156,0,0.06237215
E01001157,0,0.063133416
E01001158,0,0.006139022
E01001159,0,0.043327984
E01001161,0,0.204620177
E01001162,0,0.124733308
E01001163,0,0.181624257
E01001166,0,0.03315832
E01001167,0,0.006687169
E01001168,0,0.069927015
E01001169,0,0.09758466
E01001171,0,0.413441851
E01001173,0,0.106514927
E01001174,0,0.007891067
E01001185,0,0.002709807
E01001186,0,0.018995581
E01001188,0,0.025486501
E01001193,0,0.033110941
E01001194,0,0.016906408
E01001195,0,0.017990634
E01001197,0,0.053380664
E01001205,0,0.020765932
E01001206,0,0.160663103
E01001208,0,0.039166118
E01001210,0,0.033074648
E01001211,0,0.002653695
E01001212,0,0.030433308
E01001214,0,0.049417875
E01001215,0,0.037710962
E01001216,0,0.040824048
E01001226,0,0.0938056
E01001228,0,0.004272411
E01001233,0,0.078996666
E01001239,0,0.021733745
E01001241,0,0.029857243
E01001242,0,0.022236432
E01001243,0,0.04766752
E01001249,0,0.010001884
E01001251,0,0.057383635
E01001252,0,0.026537922
E01001253,0,0.006554511
E01001254,0,0.02884235
E01001258,0,0.002998769
E01001259,0,0.050612797
E01001261,0,0.089692254
E01001262,0,0.093753836
E01001263,0,0.052372472
E01001265,0,0.021571906
E01001266,0,0.005612804
E01001267,0,0.163254006
E01001268,0,0.001379677
E01001269,0,0.000105899
E01001272,0,0.027626966
E01001274,0,0.031407331
E01001275,0,0.008674413
E01001276,0,0.035373097
E01001278,0,0.001112851
E01001280,0,0.126738908
E01001281,0,0.082854598
E01001282,0,0.002548187
E01001283,0,0.14889189
E01001284,0,0.015925545
E01001285,0,0.007899734
E01001286,0,0.017664821
E01001290,0,0.014370265
E01001292,0,0.051019274
E01001294,0,0.065320531
E01001299,0,0.025116445
E01001301,0,0.005624204
E01001302,0,0.031420181
E01001305,0,0.000493247
E01001306,0,0.101919159
E01001307,0,0.052351471
E01001309,0,0.118690754
E01001310,0,0.005933426
E01001311,0,0.005957881
E01001312,0,0.006209651
E01001316,0,0.016362759
E01001317,0,0.161201134
E01001318,0,0.008177704
E01001320,0,0.056358002
E01001322,0,0.000807504
E01001323,0,0.028924733
E01001324,0,0.064156462
E01001325,0,0.034759763
E01001326,0,0.159610514
E01001327,0,0.004668386
E01001329,0,0.019786335
E01001331,0,0.092924863
E01001333,0,0.090756195
E01001334,0,0.056673197
E01001336,0,3.61577E-05
E01001337,0,0.003610077
E01001339,0,0.024647257
E01001345,0,0.001375892
E01001347,0,0.029041145
E01001349,0,0.008680596
E01001350,0,0.006853765
E01001355,0,0.018299585
E01001358,0,0.008724885
E01001361,0,0.054077101
E01001367,0,0.039794858
E01001369,0,0.080054514
E01001370,0,0.016210517
E01001371,0,0.145260803
E01001375,0,0.026653671
E01001381,0,0.007806799
E01001394,0,0.053081364
E01001397,0,0.026782012
E01001399,0,0.13415176
E01001402,0,0.01240986
E01001403,0,0.069867023
E01001404,0,0.052806472
E01001409,0,0.09074732
E01001411,0,0.128882533
E01001412,0,0.008558889
E01001413,0,0.014053027
E01001414,0,0.026921989
E01001416,0,0.020647398
E01001417,0,0.002341393
E01001418,0,0.086061558
E01001420,0,0.06171842
E01001422,0,0.000707384
E01001423,0,0.082523247
E01001425,0,0.010920701
E01001430,0,0.152356115
E01001436,0,0.026276724
E01001437,0,0.011574275
E01001439,0,0.025123671
E01001441,0,0.1483464
E01001444,0,0.016364731
E01001445,0,0.017886539
E01001448,0,0.074155188
E01001449,0,0.129967118
E01001450,0,0.024587201
E01001454,0,0.004056223
E01001459,0,0.0883141
E01001461,0,0.147583652
E01001464,0,0.065342744
E01001468,0,0.013371369
E01001470,0,0.000896751
E01001473,0,0.160119345
E01001478,0,0.113327112
E01001479,0,0.082878493
E01001480,0,0.069930562
E01001488,0,0.001848559
E01001497,0,0.02146516
E01001498,0,0.093799172
E01001501,0,0.031058019
E01001502,0,0.044559623
E01001504,0,0.029814131
E01001508,0,0.017004148
E01001511,0,0.000320986
E01001516,0,0.265366789
E01001520,0,0.003112473
E01001521,0,0.020537156
E01001522,0,0.034259674
E01001524,0,0.063024763
E01001525,0,0.024908381
E01001529,0,0.131300159
E01001530,0,0.112063966
E01001533,0,0.014847391
E01001534,0,0.001887125
E01001535,0,0.066774368
E01001536,0,0.279822786
E01001539,0,0.038833141
E01001540,0,0.023865183
E01001541,0,0.074193554
E01001542,0,0.125690978
E01001543,0,0.022010245
E01001545,0,0.117243844
E01001546,0,0.079134408
E01001550,0,0.042431724
E01001551,0,0.071791625
E01001556,0,6.32929E-06
E01001559,0,0.015543673
E01001560,0,0.108830616
E01001564,0,0.000121066
E01001567,0,0.020385038
E01001569,0,0.059529835
E01001570,0,0.193089284
E01001573,0,0.002731545
E01001574,0,0.010298646
E01001576,0,0.046845078
E01001577,0,0.042424903
E01001578,0,0.003190459
E01001579,0,0.15708484
E01001580,0,0.025193433
E01001581,0,0.038846417
E01001582,0,0.062196482
E01001583,0,0.031058969
E01001586,0,0.015305345
E01001587,0,0.069509919
E01001588,0,0.015653793
E01001589,0,0.026011063
E01001592,0,0.023329898
E01001593,0,0.147042679
E01001595,0,0.053936446
E01001598,0,0.0271695
E01001600,0,0.007226686
E01001603,0,0.051983835
E01001604,0,0.02916901
E01001606,0,0.006520558
E01001607,0,0.004727035
E01001608,0,0.013671583
E01001610,0,0.027095782
E01001613,0,0.020422878
E01001617,0,0.015297991
E01001618,0,0.000314184
E01001620,0,0.031582439
E01001621,0,0.002395409
E01001623,0,0.031448774
E01001624,0,0.033344384
E01001625,0,0.007578144
E01001629,0,5.34071E-05
E01001633,0,0.06181132
E01001634,0,0.076551723
E01001636,0,0.094810821
E01001637,0,0.024400967
E01001638,0,0.043421768
E01001645,0,0.024343696
E01001647,0,0.036567354
E01001648,0,0.076614758
E01001649,0,0.010202908
E01001650,0,0.000928765
E01001653,0,0.030315092
E01001654,0,0.031324765
E01001655,0,0.002538366
E01001656,0,0.076236485
E01001657,0,0.004837396
E01001659,0,0.109052752
E01001661,0,0.141286211
E01001669,0,0.009113432
E01001671,0,0.03196026
E01001672,0,0.064638733
E01001675,0,0.010480583
E01001677,0,0.052019826
E01001678,0,0.070499341
E01001679,0,0.088011357
E01001681,0,0.028783296
E01001683,0,0.018829189
E01001684,0,0.016542947
E01001685,0,0.042010402
E01001686,0,0.007690213
E01001687,0,0.000703026
E01001688,0,0.103363867
E01001690,0,0.175882447
E01001692,0,0.001486546
E01001693,0,0.009293064
E01001694,0,0.030648149
E01001695,0,0.108340114
E01001696,0,0.044976744
E01001697,0,0.038476774
E01001698,0,0.038539917
E01001699,0,0.002209452
E01001701,0,0.035402223
E01001705,0,0.048650871
E01001712,0,0.014383497
E01001723,0,0.033920033
E01001724,0,0.032520445
E01001730,0,0.154275842
E01001735,0,0.121131646
E01001736,0,0.039110435
E01001742,0,0.192214456
E01001745,0,0.103715151
E01001746,0,0.057852809
E01001755,0,0.027845836
E01001759,0,0.076597831
E01001764,0,0.143506445
E01001765,0,0.052435555
E01001769,0,0.005031869
E01001772,0,0.004950739
E01001773,0,0.050311122
E01001787,0,0.028598038
E01001788,0,0.034703157
E01001791,0,0.073476528
E01001798,0,0.021684646
E01001799,0,0.018985915
E01001801,0,0.042007541
E01001803,0,0.026048389
E01001808,0,0.028977161
E01001811,0,0.023272978
E01001812,0,0.051332712
E01001813,0,0.017282934
E01001814,0,0.078081791
E01001819,0,0.007463134
E01001820,0,0.056474913
E01001826,0,0.018247176
E01001827,0,0.033152326
E01001828,0,0.009847464
E01001834,0,0.070784312
E01001835,0,0.070383798
E01001839,0,0.005564859
E01001840,0,0.048426056
E01001842,0,0.036344384
E01001846,0,0.011260351
E01001847,0,0.026411593
E01001848,0,0.050605567
E01001850,0,0.001829106
E01001851,0,0.04283412
E01001856,0,0.023105366
E01001858,0,0.042909549
E01001859,0,0.025818528
E01001861,0,0.000451103
E01001862,0,0.006932499
E01001863,0,0.124125517
E01001868,0,0.015686158
E01001869,0,0.179864502
E01001876,0,0.057394578
E01001878,0,0.043130677
E01001886,0,0.051528266
E01001887,0,0.059205189
E01001891,0,0.026602464
E01001892,0,0.029155485
E01001895,0,0.024699157
E01001897,0,0.022387862
E01001900,0,0.040284139
E01001903,0,0.068765778
E01001913,0,0.046120143
E01001916,0,0.003817896
E01001919,0,0.02494992
E01001922,0,0.037243469
E01001926,0,0.094857087
E01001930,0,0.009836891
E01001932,0,0.106709675
E01001934,0,0.090476483
E01001937,0,0.014952764
E01001944,0,0.004380766
E01001950,0,0.077351302
E01001952,0,0.002108309
E01001955,0,0.212591696
E01001957,0,0.15049867
E01001958,0,0.035192657
E01001959,0,0.017145917
E01001960,0,0.015958059
E01001961,0,0.119339598
E01001964,0,0.028250286
E01001968,0,0.00010377
E01001970,0,0.036490023
E01001971,0,0.024611032
E01001972,0,0.022325528
E01001973,0,0.014565463
E01001981,0,0.010483048
E01001988,0,0.033529506
E01001989,0,0.010299607
E01001992,0,0.137131556
E01001995,0,0.076258404
E01001998,0,0.048802229
E01001999,0,0.01852846
E01002000,0,0.023844147
E01002006,0,0.040105084
E01002009,0,0.095298946
E01002010,0,0.022920443
E01002013,0,0.035839079
E01002015,0,0.067706656
E01002018,0,0.120512494
E01002025,0,0.050551594
E01002030,0,0.005135334
E01002033,0,0.041853113
E01002036,0,0.039782746
E01002041,0,0.126411259
E01002042,0,0.057627187
E01002043,0,0.013400151
E01002045,0,0.089778754
E01002048,0,0.074991643
E01002049,0,0.006361392
E01002050,0,0.165541218
E01002053,0,0.068353214
E01002057,0,0.028531236
E01002058,0,0.068756182
E01002059,0,0.013408146
E01002060,0,0.006790503
E01002062,0,0.015919578
E01002065,0,0.043935198
E01002071,0,0.044497557
E01002072,0,0.013541513
E01002075,0,0.000875104
E01002076,0,0.061663654
E01002077,0,0.050743748
E01002078,0,0.013290511
E01002081,0,0.062261404
E01002082,0,0.135426543
E01002083,0,0.075486075
E01002086,0,0.034274487
E01002087,0,0.032030213
E01002091,0,0.070440921
E01002094,0,0.039341694
E01002095,0,0.008731357
E01002099,0,0.007678023
E01002102,0,0.159228522
E01002103,0,0.021186872
E01002104,0,0.036127585
E01002107,0,0.023825466
E01002109,0,0.068197639
E01002112,0,0.003344534
E01002113,0,0.210019582
E01002115,0,0.130296478
E01002120,0,0.078059031
E01002121,0,0.078552255
E01002129,0,0.035196255
E01002132,0,0.174182095
E01002133,0,0.121523834
E01002134,0,0.404153385
E01002135,0,0.031587599
E01002136,0,0.109035677
E01002139,0,0.113848188
E01002140,0,0.000271557
E01002144,0,0.002737701
E01002145,0,0.049653219
E01002146,0,0.017232605
E01002148,0,0.052391307
E01002151,0,0.184451208
E01002153,0,0.040143648
E01002155,0,0.076684575
E01002158,0,0.011651057
E01002164,0,0.014756255
E01002165,0,0.017203621
E01002166,0,0.0270978
E01002168,0,0.076802532
E01002169,0,0.000451736
E01002172,0,0.028820084
E01002177,0,0.130291192
E01002178,0,0.026740218
E01002190,0,0.012763419
E01002191,0,0.025980173
E01002193,0,0.005356139
E01002194,0,0.005595939
E01002200,0,0.156529679
E01002204,0,0.03505737
E01002207,0,0.014115685
E01002209,0,0.017038108
E01002212,0,0.031909981
E01002215,0,0.149079171
E01002216,0,0.028783725
E01002218,0,0.009199552
E01002219,0,0.000672307
E01002221,0,0.091583394
E01002225,0,0.011375705
E01002226,0,0.006142875
E01002228,0,0.00671885
E01002229,0,0.017930168
E01002240,0,5.85712E-07
E01002241,0,0.078345203
E01002245,0,0.02756125
E01002246,0,0.016130879
E01002250,0,0.024848878
E01002254,0,0.080928095
E01002255,0,5.12817E-05
E01002259,0,0.002308817
E01002263,0,0.009899032
E01002264,0,0.058915574
E01002265,0,0.012195879
E01002266,0,0.190529096
E01002267,0,0.049380882
E01002268,0,0.137510125
E01002271,0,0.009284508
E01002273,0,0.111707706
E01002274,0,0.006231551
E01002276,0,0.002892934
E01002277,0,0.025133023
E01002278,0,0.044125051
E01002279,0,0.157840068
E01002282,0,0.000641253
E01002283,0,0.021442436
E01002284,0,0.096469064
E01002286,0,0.122556165
E01002287,0,0.00955569
E01002290,0,0.100997983
E01002292,0,0.023964496
E01002294,0,0.020714146
E01002298,0,0.041784798
E01002299,0,0.044481153
E01002302,0,0.108058871
E01002303,0,0.024643534
E01002304,0,0.017894954
E01002305,0,0.007184806
E01002306,0,6.35234E-05
E01002307,0,0.01720384
E01002311,0,0.039393679
E01002312,0,0.018715802
E01002313,0,0.018011799
E01002314,0,0.003988822
E01002315,0,0.091592033
E01002316,0,0.002322444
E01002318,0,0.085986799
E01002319,0,0.033514892
E01002320,0,0.000484416
E01002321,0,0.000455431
E01002323,0,0.130466312
E01002325,0,0.056311497
E01002326,0,0.030294799
E01002332,0,0.00389347
E01002333,0,0.099730015
E01002336,0,0.000346158
E01002338,0,0.100716085
E01002339,0,0.070174804
E01002340,0,0.102999426
E01002343,0,0.052757227
E01002344,0,0.004307468
E01002347,0,0.048177217
E01002351,0,0.014517273
E01002352,0,0.218077409
E01002354,0,0.005039949
E01002359,0,0.044773447
E01002360,0,0.022404947
E01002361,0,0.025913431
E01002365,0,0.079935087
E01002366,0,0.255220174
E01002370,0,0.00681516
E01002372,0,0.01502759
E01002373,0,0.159136201
E01002377,0,0.036640621
E01002378,0,0.121867393
E01002379,0,0.00029844
E01002382,0,0.020598138
E01002387,0,0.001568005
E01002388,0,0.078159036
E01002389,0,0.046602738
E01002391,0,0.003260869
E01002392,0,0.000430824
E01002393,0,0.188313421
E01002395,0,0.004833356
E01002396,0,0.023718659
E01002400,0,0.005002172
E01002401,0,0.181591772
E01002402,0,0.082786098
E01002403,0,0.05855262
E01002405,0,0.038040164
E01002410,0,0.04673429
E01002411,0,0.001972751
E01002412,0,0.042868711
E01002413,0,0.018203915
E01002414,0,0.153483514
E01002416,0,0.023519559
E01002418,0,0.000134978
E01002419,0,0.06163766
E01002421,0,0.11723556
E01002423,0,0.032496971
E01002424,0,0.016693006
E01002425,0,0.085697451
E01002426,0,0.110831758
E01002428,0,0.054986147
E01002429,0,9.07988E-05
E01002430,0,0.028917056
E01002431,0,0.09016459
E01002433,0,0.004635816
E01002435,0,0.072869648
E01002438,0,0.003838546
E01002439,0,0.095896872
E01002440,0,0.021825955
E01002441,0,0.000636212
E01002445,0,0.005875918
E01002446,0,0.017860782
E01002448,0,0.019335324
E01002450,0,0.01186082
E01002453,0,0.138553047
E01002454,0,0.032776228
E01002455,0,0.106471093
E01002459,0,0.027023374
E01002461,0,0.012911032
E01002463,0,0.024680442
E01002464,0,0.028545758
E01002465,0,0.061785434
E01002467,0,0.030516877
E01002468,0,0.000437018
E01002471,0,0.094193094
E01002472,0,0.063497668
E01002475,0,0.013272486
E01002476,0,0.055833575
E01002477,0,0.171882327
E01002478,0,0.116913012
E01002479,0,0.122612215
E01002480,0,0.037014048
E01002481,0,0.009789278
E01002482,0,0.195279373
E01002484,0,0.056441268
E01002485,0,0.005116134
E01002486,0,0.056254307
E01002490,0,2.53716E-05
E01002491,0,0.10312211
E01002493,0,0.041126716
E01002498,0,0.297521142
E01002499,0,0.008122767
E01002501,0,0.156082649
E01002507,0,0.041096659
E01002512,0,0.010120155
E01002516,0,0.058794063
E01002518,0,0.000448635
E01002519,0,0.022992377
E01002520,0,0.007736405
E01002521,0,0.013869722
E01002525,0,0.026515035
E01002527,0,0.040093373
E01002528,0,0.009152165
E01002529,0,0.105120997
E01002530,0,0.013207668
E01002531,0,0.01187696
E01002533,0,0.023756969
E01002537,0,0.024686149
E01002539,0,0.043191104
E01002540,0,0.046135587
E01002543,0,0.042058482
E01002544,0,0.039529632
E01002548,0,0.001747575
E01002549,0,0.011797879
E01002551,0,0.233385544
E01002552,0,0.036220583
E01002553,0,0.127033133
E01002555,0,0.082793996
E01002559,0,0.016455589
E01002560,0,0.012341138
E01002561,0,0.032824439
E01002567,0,0.088854662
E01002573,0,0.028524092
E01002576,0,0.051506028
E01002578,0,0.095197712
E01002580,0,0.022855134
E01002581,0,0.03375644
E01002582,0,0.002156592
E01002583,0,0.136956013
E01002586,0,0.063403746
E01002589,0,0.027495124
E01002590,0,0.070254378
E01002591,0,0.035385498
E01002594,0,0.096283967
E01002596,0,0.046213909
E01002601,0,0.013716866
E01002603,0,0.164572673
E01002604,0,0.024850537
E01002606,0,0.057647604
E01002608,0,0.035235803
E01002611,0,0.092793514
E01002618,0,0.025176769
E01002619,0,0.163605496
E01002620,0,0.037581148
E01002621,0,0.050648343
E01002623,0,3.15923E-05
E01002624,0,0.07502287
E01002625,0,0.009687202
E01002626,0,0.016543188
E01002627,0,0.170136883
E01002628,0,0.257934302
E01002630,0,0.06838074
E01002631,0,0.242061504
E01002632,0,0.009118881
E01002633,0,0.119808105
E01002638,0,0.021929968
E01002639,0,0.000203908
E01002640,0,0.11196504
E01002643,0,0.038924168
E01002645,0,0.087147975
E01002652,0,0.068164168
E01002655,0,0.002913484
E01002660,0,0.000160888
E01002663,0,0.084586455
E01002667,0,0.012432583
E01002668,0,0.118124446
E01002670,0,0.011732793
E01002671,0,6.26542E-05
E01002672,0,0.025408656
E01002675,0,0.025100557
E01002676,0,0.003220295
E01002679,0,0.087458837
E01002680,0,0.074167274
E01002681,0,0.073760728
E01002682,0,0.108960721
E01002690,0,0.040350915
E01002697,0,0.033090534
E01002709,0,0.017942284
E01002713,0,0.008624482
E01002714,0,0.025755583
E01002716,0,0.001239994
E01002717,0,0.002035321
E01002730,0,0.020056053
E01002736,0,0.010471167
E01002737,0,0.000828494
E01002738,0,0.095342986
E01002745,0,0.053313367
E01002747,0,0.06918326
E01002749,0,0.074147007
E01002753,0,0.037879518
E01002754,0,0.000680599
E01002755,0,0.00613815
E01002759,0,0.026887062
E01002769,0,0.013704064
E01002777,0,0.023790072
E01002782,0,0.048433983
E01002784,0,0.193056254
E01002788,0,0.002645156
E01002791,0,0.07390262
E01002796,0,0.008594289
E01002797,0,0.037942346
E01002799,0,0.001004221
E01002801,0,0.005891671
E01002802,0,0.020237457
E01002804,0,0.006132049
E01002807,0,0.002492184
E01002808,0,0.066091813
E01002810,0,0.001449541
E01002814,0,0.001738879
E01002815,0,0.001645031
E01002817,0,0.007621449
E01002825,0,0.07341562
E01002828,0,0.039951856
E01002833,0,0.046958995
E01002835,0,0.019647818
E01002839,0,0.00114466
E01002840,0,0.001845259
E01002841,0,0.016356483
E01002843,0,0.059419453
E01002845,0,0.033152797
E01002847,0,0.001865291
E01002855,0,0.005248422
E01002856,0,0.196631158
E01002858,0,0.074733823
E01002861,0,0.00372283
E01002863,0,0.001114244
E01002867,0,0.012904528
E01002868,0,0.042525317
E01002870,0,0.054693419
E01002873,0,0.005783122
E01002877,0,0.020171888
E01002881,0,0.052306528
E01002882,0,0.002709979
E01002885,0,0.000533853
E01002886,0,0.0150388
E01002896,0,0.033267712
E01002899,0,0.016852505
E01002902,0,0.01729717
E01002905,0,0.198468391
E01002906,0,0.068559841
E01002911,0,0.019430812
E01002912,0,0.03726016
E01002913,0,0.031749172
E01002914,0,0.002511806
E01002916,0,0.023385383
E01002917,0,0.044799267
E01002918,0,0.007399005
E01002919,0,0.010000471
E01002920,0,0.010627095
E01002922,0,0.02822126
E01002925,0,0.023285402
E01002931,0,0.070889917
