,Conversion_2011_2018_pct,New_build_2011_2018_pct,house_change_pct,all_household_dependent_children_change_pct,all_household_non_dependent_children_change_pct,professional_occupations_change_pct,other_higer_occupation_change_pct,avg_churn,Elementary_occupations_change_pct,Resident_in_UK_4_and_Less_change_pct,all_usual_residents_change_pct,professional_occupations_2011_pct,All_usual_residents_2011,cluste_robust,LSOA21CD,classification_robust,classification_cluster_robust,LSOA21NM,borough_name,space
0,0.985065948,0.869983323,-0.355493073,-0.200854629,-0.099572351,-0.424813786,-0.219712976,-0.262856267,0.069121343,1.049912525,-0.143708936,0.900246693,-0.195567105,3,E01000002,gen,cluster4,City of London 001B,City of London,City of London
1,0.96321388,-0.018735257,-0.400905666,-0.130785291,-0.08553118,-0.08323322,0.030708029,-0.132690465,-0.053582623,0.401721845,0.292820792,0.550130609,-0.283632749,3,E01000003,gen,cluster4,City of London 001C,City of London,City of London
2,-0.292753698,-0.018735257,-0.22740676,-0.33463987,-0.354606878,0.510240874,1.001616724,-0.638254578,-0.078289726,0.447097717,-1.920426164,-0.935020682,0.357744356,0,E01000051,gen,cluster1,Barking and Dagenham 021D,Barking and Dagenham,outer
3,-0.276982988,-0.016846622,0.244506004,-0.698588527,1.188970086,-0.049815896,0.186638939,-0.198088647,-0.046488601,-0.158489173,0.047294339,-0.534583321,0.672229067,0,E01000126,gen,cluster1,Barnet 026A,Barnet,outer
4,-0.089114019,-0.014961362,0.152258176,0.312317852,-0.044623861,-0.218777444,-0.087900113,0,-0.314916043,0.036179157,-0.127080464,0.030616385,-0.202553486,2,E01000139,potential gen,cluster3,Barnet 041B,Barnet,outer
5,-0.23085116,-0.007453937,0.361475088,0.321218631,0.046838212,-0.241518859,-0.081093154,-0.198088647,-0.064194617,-0.134184728,0.129128388,-0.272595071,0.531378014,2,E01000150,potential gen,cluster3,Barnet 036A,Barnet,outer
6,-0.292753698,-0.018735257,-0.006364129,-0.963653362,0.097602294,0.474786363,0.502855471,0.484366642,0.165971006,0.241423963,0.640388858,-0.703372024,0.118877848,0,E01000152,gen,cluster1,Barnet 026C,Barnet,outer
7,-0.292753698,0.118904898,0.011932665,-0.180291928,0.240458835,0.126196212,0.431184399,0.34280272,0.375466071,-0.252799542,0.525993017,-0.613199868,-0.270181491,0,E01000154,gen,cluster1,Barnet 026E,Barnet,outer
8,-0.292753698,1.078466065,0.025320806,-0.651962897,0.191118171,0.509321876,0.741997144,-0.132690465,-0.898280804,-0.336080289,0.482867612,-0.540118934,0.218656736,0,E01000189,gen,cluster1,Barnet 014D,Barnet,outer
9,0.728917506,-0.016846622,0.376098963,0.075445868,0.061502241,-0.392192375,-0.025231504,-0.198088647,-0.007194671,0.064583933,0.040589359,0.190471276,0.086887962,2,E01000234,potential gen,cluster3,Barnet 021D,Barnet,outer
10,-0.143673066,0.011999585,-0.174487292,-0.533933762,-0.370241313,0.321873612,0.315624522,-0.326993932,-0.137502532,-0.242721272,0.18456021,-0.359324393,0.268255301,0,E01000257,gen,cluster1,Barnet 017B,Barnet,outer
11,-0.012255842,0.022044821,0.823070461,-0.243963057,0.520113464,-0.234473964,-0.174921999,-0.698625569,-0.057123827,-0.081428673,-0.140213649,0.161243088,-0.045460071,2,E01000263,potential gen,cluster3,Barnet 016C,Barnet,outer
12,-0.292753698,-0.008389432,0.805527083,-0.273435442,0.685614154,-0.553644608,-0.240054075,-0.758371003,-0.212468377,0.190839879,-0.197908464,0.129380612,-0.102582412,2,E01000266,potential gen,cluster3,Barnet 011B,Barnet,outer
13,-0.102497143,0.1064861,-0.229572315,0.048467754,0.567871989,0.066856944,-0.102871206,0,0.316143564,0.084870478,0.020556157,0.002209634,-0.034718952,3,E01000277,gen,cluster4,Barnet 012B,Barnet,outer
14,1.006981602,0.422506487,0.168023126,-0.540288899,-0.179495385,0.896477048,-0.096066884,0.203779865,-0.285557316,-0.294764729,0.538327348,-0.29076956,-0.364314044,0,E01000281,gen,cluster1,Barnet 008D,Barnet,outer
15,-0.292753698,-0.016846622,0.510909937,-0.136407911,0.299095791,-0.346841487,-0.375355166,-0.326993932,0.069121343,0.023595104,0.066765587,0.192398413,0.091431752,2,E01000282,potential gen,cluster3,Barnet 008E,Barnet,outer
16,-0.292753698,-0.006519278,0.834191011,-0.217376853,-0.012809848,0.021312186,-0.282055075,-0.698625569,0.284860027,-0.158489173,-0.159699219,0.274088543,-0.201556863,2,E01000283,potential gen,cluster3,Barnet 012C,Barnet,outer
17,-0.292753698,-0.018735257,0.358571412,-0.234602922,0.383321188,0.318618168,0.193490752,-0.198088647,0.06544856,0.033895091,-0.077383399,-0.595687854,-0.051880119,0,E01000291,gen,cluster1,Barnet 004E,Barnet,outer
18,-0.201054766,0.073410385,0.061855247,-0.290381059,-0.063567592,0.114570635,0.358239866,0,0.550334533,-0.267985928,-0.105888275,-0.398472589,0.037475946,0,E01000305,gen,cluster1,Barnet 036B,Barnet,outer
19,0.196287418,-0.014961362,0.416016369,0.351597701,-0.451116572,-1.105916393,-0.038863563,-0.262856267,2.990392847,0.186496651,0.238579632,-0.237857686,0.081220437,2,E01000306,potential gen,cluster3,Barnet 036C,Barnet,outer
20,-0.116049868,1.070542705,-0.247498532,-0.564155323,-0.150531145,0.759166576,0.815464796,0.067293476,0.047142664,0.238219538,0.511363428,-0.818541936,-0.114038609,1,E01000308,renew,cluster2,Barnet 036D,Barnet,outer
21,0.548394043,-0.018735257,-0.029520837,0.036717746,-0.082402596,-0.275577933,0.248342524,0.135219902,-0.209101546,-0.777312049,-0.007234757,-0.309198266,0.271922801,0,E01000313,gen,cluster1,Barnet 036F,Barnet,outer
22,-0.23085116,0.011081479,0.639907984,0.572012256,-0.59978983,0.015667322,-0.387505243,-0.453381857,0.181102896,0.039601985,-0.02740448,-0.511593263,-0.082651871,2,E01000356,potential gen,cluster3,Bexley 009A,Bexley,outer
23,-0.292753698,1.079795799,0.310814314,0.691674161,0.487336281,0.365459756,0.801595891,-0.515633358,-0.235927605,0.166876334,-0.499086514,-0.785675485,-0.052948336,0,E01000373,gen,cluster1,Bexley 008A,Bexley,outer
24,-0.246034287,-0.014019995,0.413690244,0.802070311,-0.314386397,0.167844883,0.163350616,-0.198088647,-0.071249917,0.094962893,0.37623393,-0.41849848,-0.15111284,2,E01000407,potential gen,cluster3,Bexley 005D,Bexley,outer
25,-0.276982988,-0.001858491,0.799557048,0.377650879,0.050091651,-0.075553127,-0.240054075,-0.698625569,-0.249247547,0.082623139,0.000564493,-0.315709826,0.145477709,2,E01000425,potential gen,cluster3,Bexley 025D,Bexley,outer
26,-0.292753698,-0.010262932,0.688612969,0.271575713,-0.105793182,-0.358503161,-0.227850812,-0.577257388,-0.074771758,0.136105306,-0.049177253,-0.178538852,0.015357483,2,E01000444,potential gen,cluster3,Bexley 023B,Bexley,outer
27,-0.292753698,-0.018735257,0.679836947,-0.10901944,-0.261783739,-0.234473964,-0.496643971,-0.453381857,0.04349309,0.128364065,-0.22725273,-0.078113286,-0.276918383,2,E01000460,potential gen,cluster3,Bexley 022E,Bexley,outer
28,0.196287418,0.384259515,-0.060766885,0.195431983,-0.413794918,-0.400262663,0.070320862,-0.132690465,0.249961441,-0.141454361,0.015413106,0.074605538,0.446445744,3,E01000491,gen,cluster4,Brent 030B,Brent,outer
29,-0.062847811,-0.017790517,0.443230976,0.730812071,0.250744718,-0.530786538,-0.348338662,-0.326993932,0.007210152,-0.024949656,-0.135109397,0.069007457,-0.313098951,2,E01000492,potential gen,cluster3,Brent 030C,Brent,outer
30,-0.23085116,-0.018735257,0.565829043,0.165139203,0.714067818,-0.433113551,-0.121916877,-0.326993932,0.347674167,-0.076680087,-0.115181615,-0.005169686,0.015357483,2,E01000493,potential gen,cluster3,Brent 030D,Brent,outer
31,-0.172001802,-0.018735257,0.590093593,0.000830929,-0.108899051,-0.810632319,-0.238698364,-0.326993932,0.181102896,-0.636103909,-0.069735118,-0.096976547,0.012057929,2,E01000507,potential gen,cluster3,Brent 018C,Brent,outer
32,0.125149641,1.07070622,0.299745908,-0.154822929,-0.468882215,0.050502693,0.056657031,0.203779865,0.331877986,-0.108885196,0.49564671,-0.467867056,0.09370691,0,E01000516,gen,cluster1,Brent 002C,Brent,outer
33,-0.075898297,0.558866743,-0.121310396,-0.298055022,0.077866587,0.089635036,0.338989568,-0.132690465,0.021676895,0.17997037,0.230086387,-0.792450058,-0.137798526,0,E01000528,gen,cluster1,Brent 025F,Brent,outer
34,0.012103023,-0.01590357,0.326169195,0.573878149,-0.11819846,-0.428956297,-0.328061684,-0.390502256,0.054453417,-0.260382327,-0.062392647,0.044959919,0.230664402,2,E01000530,potential gen,cluster3,Brent 033A,Brent,outer
35,0.035858482,-0.018735257,0.249216837,0.626364917,-0.153592962,-0.333382068,-0.041589416,-0.326993932,0.025303254,-0.170719625,-0.243772853,0.148717365,0.007665884,2,E01000532,potential gen,cluster3,Brent 033C,Brent,outer
36,-0.116049868,-0.018735257,0.063260434,-0.031451803,0.285222389,0,-0.025231504,-0.262856267,-0.164979914,-0.407262783,-0.092130553,-0.209158348,0.172371859,0,E01000534,gen,cluster1,Brent 033D,Brent,outer
37,0.047514786,0.468421307,-0.286269909,-0.11144402,-0.049369977,0.176488643,0.238738718,-0.198088647,0.039847385,0.128364065,-0.070117905,-0.397479373,0.174724495,0,E01000544,gen,cluster1,Brent 034A,Brent,outer
38,0.103657117,-0.017790517,-0.135963802,-0.199277064,-0.430452842,-0.266517836,-0.502023371,-0.132690465,0.496715379,0.127256571,-0.217503859,0.377522431,0.369148754,3,E01000549,gen,cluster4,Brent 028E,Brent,outer
39,0.419455471,0.961617528,-0.383900415,-0.34900633,1.13330463,-0.049815896,0.24285439,0,0.094939124,-0.075494153,0.427424082,-0.650184881,0.748174614,0,E01000551,gen,cluster1,Brent 034C,Brent,outer
40,-0.276982988,1.072429102,-0.271826581,0.195431983,0.42427571,0.191156794,0.389881843,-0.132690465,-0.564982324,0.041881696,-0.534687432,-0.852320914,0.222253007,0,E01000552,gen,cluster1,Brent 034D,Brent,outer
41,-0.292753698,-0.017790517,0.809959948,-0.020719103,-0.173420516,-0.632402401,-0.117836462,-0.326993932,0.12467718,-0.449001172,0.044242892,-0.231717979,-0.029329091,2,E01000573,potential gen,cluster3,Brent 007B,Brent,outer
42,-0.157748086,0.125460813,0.096844701,0.248694603,0.245598461,0.085647977,-0.384805623,-0.326993932,-0.397963461,-0.140241472,-0.165691802,-0.142041384,0.046382758,2,E01000579,potential gen,cluster3,Brent 032A,Brent,outer
43,0.296282223,-0.016846622,0.118751791,0.25132929,-0.280894423,-0.617684118,-0.355094886,-0.066661115,0.098642847,-0.265449072,-0.112301978,0.04424627,-0.078432832,2,E01000581,potential gen,cluster3,Brent 030E,Brent,outer
44,-0.157748086,-0.018735257,0.464742799,0.53204032,0,-0.342980048,0.104499705,-0.132690465,-0.441593479,-0.044828119,-0.252064547,-0.085941124,0.080088558,2,E01000584,potential gen,cluster3,Brent 033E,Brent,outer
45,-0.024666503,-0.016846622,0.173687632,0.659405151,-0.2691494,-0.329564907,-0.075646728,-0.198088647,-0.195595446,-0.301179257,-0.535672925,0.065497143,0.218656736,2,E01000585,potential gen,cluster3,Brent 033F,Brent,outer
46,0.542975391,0.313776736,-0.223085043,0.212829999,-0.008011791,-0.174588887,-0.291532122,0.135219902,0.102350438,0.036179157,-0.132788097,0.064794012,1.120487813,3,E01000586,gen,cluster4,Brent 032E,Brent,outer
47,-0.172001802,-0.018735257,0.799000913,-0.123543864,-0.530675267,-0.422748028,-0.124636909,-0.390502256,0.788752692,-0.220177585,-0.179145299,-0.456385081,0.094845306,2,E01000587,potential gen,cluster3,Brent 001A,Brent,outer
48,-0.292753698,0.625031989,0.401182668,0.111108678,-0.546519701,-0.402288985,-0.062027339,-0.198088647,0.52550628,0.285946815,0.43862354,-0.348761744,0.364074071,2,E01000589,potential gen,cluster3,Brent 001B,Brent,outer
49,-0.292753698,-0.018735257,0.569995095,0.435605811,0.027380442,-0.863490257,-0.298299832,-0.132690465,1.287408363,0.138313497,0.048610934,-0.401456809,0.551662929,2,E01000591,potential gen,cluster3,Brent 003F,Brent,outer
50,-0.23085116,-0.018735257,0.410362523,0.061935814,-0.749116736,-0.030514082,-0.010230889,-0.326993932,0.455913249,-0.662521946,0.186092855,-0.335440697,-0.001093032,2,E01000592,potential gen,cluster3,Brent 001D,Brent,outer
51,0.092707765,-0.016846622,0.496912336,-0.330089496,0.10751039,-0.860490848,-0.140952996,-0.132690465,1.496675337,-0.267985928,0.079604426,-0.416481893,0.08348582,2,E01000594,potential gen,cluster3,Brent 001F,Brent,outer
52,-0.089114019,0.648565978,-0.072259266,0.039232886,-0.397024395,-1.225975787,-0.017050042,0,0.007210152,0.405780863,0.842751546,-0.192060966,-0.021761593,2,E01000615,potential gen,cluster3,Brent 036A,Brent,outer
53,-0.116049868,-0.010262932,0.55452423,-0.256403676,-0.08553118,-0.320076378,0.017057178,-0.453381857,0.509031206,-0.407262783,0.064538919,-0.324129578,0.168847122,2,E01000623,potential gen,cluster3,Brent 005C,Brent,outer
54,-0.292753698,0.458049616,0.182526639,-0.448446619,0.890126943,-0.167937586,0.271674335,-0.262856267,0.806244581,-0.06602405,0.008746788,-0.888539668,-0.130594905,0,E01000626,gen,cluster1,Brent 010E,Brent,outer
55,-0.201054766,-0.014019995,0.49946438,0.541311389,0.059869915,0.110669184,-0.453573814,-0.262856267,0.215375703,0.231800846,0.074195825,0.049945168,-0.056149924,2,E01000673,potential gen,cluster3,Bromley 011B,Bromley,outer
56,-0.172001802,0.031091637,0.528118597,0.131616144,0.157452476,0.07360328,-0.145030913,-0.262856267,-0.158133822,0.446096158,0.109393416,0.105681129,0.09370691,2,E01000678,potential gen,cluster3,Bromley 016E,Bromley,outer
57,-0.292753698,-0.018735257,0.729548184,0.394790588,-0.068286543,-0.253951143,-0.200717503,-0.453381857,-0.116731739,0.335040166,-0.000237078,0.134072627,0.499223349,2,E01000684,potential gen,cluster3,Bromley 035D,Bromley,outer
58,-0.186436568,-0.018735257,0.705917167,0.113667006,-0.039870961,-0.211868738,-0.037500566,-0.515633358,0.010821033,0.219998951,-0.071574349,0.021938116,-0.22928283,2,E01000690,potential gen,cluster3,Bromley 002B,Bromley,outer
59,0.243435478,0.061253958,0.328080006,-0.071650855,-0.099572351,-0.273760258,-0.155903183,-0.198088647,0.312219609,-0.438166745,-0.206478784,-0.388574472,-0.015254965,2,E01000693,potential gen,cluster3,Bromley 010A,Bromley,outer
60,0.33741801,0.012916871,-0.131892239,0.026672038,0.588224398,0.101514016,0.396763224,0.203779865,0.312219609,-0.212703237,-0.040261563,-0.093025003,-0.189560126,0,E01000699,gen,cluster1,Bromley 015A,Bromley,outer
61,0.135696287,0.011081479,0.19300254,0.794328499,0.028997804,-0.136854809,-0.353743753,-0.132690465,-0.158133822,0.228586561,0.110230996,0.082266203,-0.301744499,2,E01000701,potential gen,cluster3,Bromley 015B,Bromley,outer
62,0.938670399,-0.005585454,0.27366759,0.177232778,-0.549149319,0.235238106,-0.396952117,0.067293476,-0.164979914,0.269059702,0.116401231,0.04923409,-0.307429874,3,E01000702,gen,cluster4,Bromley 013B,Bromley,outer
63,0.047514786,-0.017790517,0.438638474,0.014982134,0.44579621,-0.040867281,-0.008866921,-0.262856267,0.223034382,0.115047543,-0.02077248,-0.083588029,-0.187553965,2,E01000704,potential gen,cluster3,Bromley 015C,Bromley,outer
64,-0.292753698,-0.018735257,0.754778101,0.572012256,-0.033523213,-0.572257537,-0.096066884,-0.326993932,0.069121343,0.148230713,0.02061693,0.37864971,-0.176485696,2,E01000707,potential gen,cluster3,Bromley 041A,Bromley,outer
65,-0.201054766,0.10063369,0.000104132,0.824379399,-0.331698146,-0.020252857,-0.798921421,-0.066661115,-0.014373861,0.103905801,0.124467865,0.214057313,0.077826423,2,E01000713,potential gen,cluster3,Bromley 012B,Bromley,outer
66,-0.292753698,0.699838995,0.303618323,-0.294987585,0.19280923,0.274303154,0.433939114,-0.066661115,-0.275701214,0.302744477,0.307068929,-0.838131883,-0.301744499,0,E01000721,gen,cluster1,Bromley 019C,Bromley,outer
67,0.024055202,0.5114888,-0.340594333,0.186756901,-0.36030301,0.278812668,0.163350616,0.272973945,0.050796106,-0.08856616,0.215966072,0.098835196,-0.040095935,3,E01000741,gen,cluster4,Bromley 005B,Bromley,outer
68,0.224927154,-0.007453937,-0.285019115,0.190225017,0.077866587,-0.153110214,-0.237342602,0.413266763,0.207732477,-0.123314766,0.045543254,0.111813838,0.476669427,3,E01000742,gen,cluster4,Bromley 005C,Bromley,outer
69,-0.172001802,0.043622301,-0.23875063,0.273340209,-0.00160386,-0.174588887,-0.200717503,0.135219902,0.273192409,0.022448461,0.088216092,0.204542845,0.151299117,3,E01000745,gen,cluster4,Bromley 005D,Bromley,outer
70,0.668479375,-0.013079469,-0.099471276,0.265404936,-0.06514133,-0.095628418,0.115442693,0.067293476,0.284860027,0.016708611,0.120515492,0.231023717,0.271922801,3,E01000746,gen,cluster4,Bromley 005E,Bromley,outer
71,-0.143673066,-0.018735257,0.688466986,0.23291636,-0.170378506,-0.337211777,-0.56381487,-0.577257388,0.091239267,0.178881317,-0.019864396,0.022663396,0.013157254,2,E01000771,potential gen,cluster3,Bromley 041C,Bromley,outer
72,-0.261410713,0.038271178,0.193934974,0.058564857,0.129069847,-0.264714256,-0.30100654,-0.326993932,0.367506232,0.083747017,0.034928667,0.064090524,-0.114038609,2,E01000772,potential gen,cluster3,Bromley 012E,Bromley,outer
73,-0.292753698,-0.018735257,0.576766824,0.366854484,0.053348082,-0.10973358,-0.215643362,-0.515633358,0.355595415,0.166876334,0.029350484,-0.187820602,-0.10883872,2,E01000773,potential gen,cluster3,Bromley 024B,Bromley,outer
74,-0.276982988,-0.018735257,0.599996653,-0.164394565,0.792661479,0.069560222,-0.456267501,-0.326993932,0.296562397,0.126148676,-0.039156523,-0.129011445,0.823094408,2,E01000775,potential gen,cluster3,Bromley 024C,Bromley,outer
75,0.243435478,0.032891331,0.621022713,0.34711893,-0.429068988,0.014251779,-0.200717503,-0.577257388,-0.130594433,0.262703706,-0.000806099,-0.25644913,-0.210509322,2,E01000786,potential gen,cluster3,Bromley 032A,Bromley,outer
76,-0.261410713,-0.018735257,0.740843674,0.464818252,-0.388596977,-0.277398454,-0.344284261,-0.577257388,-0.130594433,0.222148067,-0.067396774,-0.193760886,-0.07526325,2,E01000794,potential gen,cluster3,Bromley 035E,Bromley,outer
77,0.383541237,-0.018735257,0.015444437,-0.431615095,0.125744827,0.262951061,0.465629113,0,0.211552159,0.066844748,0.033967789,-0.693302845,-0.167386411,0,E01000798,gen,cluster1,Bromley 009D,Bromley,outer
78,-0.129774423,0.217675295,-0.118619994,-0.159611856,0.12242278,-0.03493981,0.58982007,0.272973945,-0.039379091,-0.069571727,-0.00115293,-0.069554454,-0.005459935,0,E01000800,gen,cluster1,Bromley 009E,Bromley,outer
79,0.419455471,-0.018735257,0.265612311,-0.029802459,0.144069218,-0.086319592,-0.067475663,-0.132690465,0.010821033,-0.245237416,0.080609515,0.109772598,0.118877848,3,E01000802,gen,cluster4,Bromley 004B,Bromley,outer
80,0.166558132,-0.018735257,0.107636691,-0.125959215,0.165841118,-0.075553127,0.027977497,0.203779865,-0.401105152,-0.303749278,-0.042023833,0.196884848,-0.029329091,3,E01000803,gen,cluster4,Bromley 004C,Bromley,outer
81,0.613154862,-0.017790517,0.560416436,0.41198582,-0.406820872,-0.754550138,0.055290892,-0.390502256,0.18489553,-0.015641384,-0.008714027,0.283149602,-0.195567105,2,E01000804,potential gen,cluster3,Bromley 004D,Bromley,outer
82,0.070394019,-0.014961362,0.200262973,0.272457882,-0.563555339,-0.017337748,0.163350616,0.067293476,0.007210152,0.354674596,0.177556535,0.048522645,-0.119226072,3,E01000805,gen,cluster4,Bromley 004E,Bromley,outer
83,0.405354458,0.006478629,-0.219732314,0.108551812,0.014468525,-0.031987441,0.00204648,0.135219902,0.226869517,-0.08856616,-0.066544159,-0.307343733,0.109694114,0,E01000806,gen,cluster1,Bromley 009F,Bromley,outer
84,-0.292753698,0.016577835,0.690801576,0.0661532,0.125744827,0.161630696,-0.242765339,-0.577257388,0.257689649,0.128364065,-0.113408255,-0.135510661,-0.020678452,2,E01000808,potential gen,cluster3,Bromley 025A,Bromley,outer
85,0.360906456,-0.018735257,0.614238044,0.198906486,-0.431835913,-0.023175344,-0.087900113,-0.453381857,0.261559546,0.165782653,-0.025395631,-0.048008215,-0.112999626,2,E01000809,potential gen,cluster3,Bromley 022D,Bromley,outer
86,-0.201054766,-0.010262932,0.733415013,0.702150451,-0.373073827,0.138977151,-0.575888809,-0.638254578,0.061779644,0.0600572,-0.003864655,-0.075773708,-0.127500246,2,E01000810,potential gen,cluster3,Bromley 025B,Bromley,outer
87,-0.23085116,-0.016846622,0.786452367,0.285709273,-0.529349739,-0.057326373,-0.577230034,-0.638254578,-0.064194617,0.183235231,-0.073452419,0.064090524,-0.098401552,2,E01000814,potential gen,cluster3,Bromley 028E,Bromley,outer
88,-0.292753698,-0.018735257,0.778469488,-0.00415215,-0.080837169,-0.259320244,-0.348338662,-0.638254578,0.054453417,0.044159671,-0.092866484,-0.064135844,-0.09211524,2,E01000815,potential gen,cluster3,Bromley 025E,Bromley,outer
89,-0.261410713,-0.012139784,0.771444062,0.137615045,-0.155122728,-0.348777014,-0.238698364,-0.638254578,-0.032254096,0.19734334,-0.047745312,0.063386678,0.002187633,2,E01000826,potential gen,cluster3,Bromley 021A,Bromley,outer
90,-0.292753698,-0.012139784,0.801224652,-0.288844119,0.619849558,-0.368311136,0.274420021,-0.698625569,0.277077754,0.087116147,-0.083557951,-0.046482157,-0.169411861,2,E01000833,potential gen,cluster3,Bromley 021E,Bromley,outer
91,-0.292753698,-0.018735257,0.677050628,-0.079804999,-0.185558045,0.065502922,-0.081093154,-0.638254578,-0.350371897,0.173430291,-0.107506685,-0.242260639,-0.169411861,2,E01000838,potential gen,cluster3,Bromley 030E,Bromley,outer
92,-0.292753698,-0.018735257,0.718772106,-0.505499856,0.003209974,-0.253951143,-0.394253296,-0.698625569,0.069121343,0.062321418,-0.224949881,-0.051065464,-0.142929219,2,E01000839,potential gen,cluster3,Bromley 030F,Bromley,outer
93,0.135696287,-0.018735257,-0.249449556,-0.532519383,0.276575389,0.171557321,-0.225138406,-0.066661115,-0.222545602,0.388494958,-1.04176215,0.494478893,0.060929231,3,E01000843,gen,cluster4,Camden 014A,Camden,inner
94,0.081620665,-0.018735257,-0.278532335,0.524634285,-0.11819846,0.05461307,-0.665604406,-0.066661115,-0.285557316,0.122822576,-0.210254614,0.504849117,-0.037946685,3,E01000848,gen,cluster4,Camden 011C,Camden,inner
95,0.579556514,0.417498566,-0.176345913,-0.449176177,0.19280923,-0.066403835,-0.089261361,0.135219902,0.173529222,0.229658357,-0.138388312,-0.027548968,0.02417948,3,E01000856,gen,cluster4,Camden 019A,Camden,inner
96,0.520627815,-0.011200938,0.118751791,0.172910036,-0.235108234,-0.380190643,-0.42527583,-0.262856267,-0.106294038,0.149330649,-0.07226429,0.366769179,0.045267542,3,E01000871,gen,cluster4,Camden 005A,Camden,inner
97,1.007019216,0.900709587,-0.270093079,0.683115841,-0.460699198,0.047754274,-0.074285002,0,0.165971006,0.067974519,0.057100383,0.011012805,0.001093555,3,E01000878,gen,cluster4,Camden 004A,Camden,inner
98,0.68006087,-0.012139784,-0.147557769,0.535746946,-0.044623861,0.273172995,-0.184427727,0,-0.192209227,0.702489062,-0.343536117,0.325275986,-0.173456953,3,E01000879,gen,cluster4,Camden 004B,Camden,inner
99,0.205952983,-0.018735257,-0.161769687,0.027508272,0.510985158,-0.275577933,-0.291532122,-0.262856267,0.312219609,0.37009135,-0.372351954,0.349050488,-0.022844217,2,E01000880,potential gen,cluster3,Camden 004C,Camden,inner
100,-0.03723401,0.022953141,-0.294049097,0.521859504,-0.041456015,-0.094071737,-0.633502161,0,0.257689649,0.079248995,-0.260117117,0.325860557,-0.120262077,3,E01000881,gen,cluster4,Camden 008A,Camden,inner
101,0.702007448,0.075134669,-0.333074649,0.319437228,-0.170378506,0.058708836,-0.192573527,0,0.269310927,-0.428722972,0.199263896,0.457594225,-0.302693195,3,E01000883,gen,cluster4,Camden 008C,Camden,inner
102,-0.157748086,-0.002788983,0.125542411,0.368652338,0.134062952,-0.295762087,-0.117836462,-0.390502256,0.117219467,-0.306321713,-0.427762113,0.138748955,-0.147024945,2,E01000885,potential gen,cluster3,Camden 004E,Camden,inner
103,0.345344378,0.011999585,0.001353172,-0.484693719,0.588224398,-0.464773529,-0.208859648,-0.066661115,0,-0.374073414,-0.252956964,0.554133601,-0.186550164,2,E01000886,potential gen,cluster3,Camden 006A,Camden,inner
104,0.166558132,-0.018735257,-0.113252884,-0.157218169,-0.199154357,-0.542159838,-0.185785486,-0.132690465,0.072797995,-0.083805884,-0.374894288,0.671316745,-0.061475702,2,E01000893,potential gen,cluster3,Camden 002A,Camden,inner
105,0.329393089,-0.014961362,0.095860313,0.295449396,-0.16276014,-0.172922482,-0.432015797,-0.326993932,0.207732477,0.245691446,-0.473644444,0.573001324,0.076696168,2,E01000896,potential gen,cluster3,Camden 002D,Camden,inner
106,0.012103023,0,0.212300287,-0.080619482,-0.22616113,-0.292066101,-0.134155485,-0.262856267,0.359561828,0.297504738,-0.213541094,0.309401823,0.048614793,2,E01000899,potential gen,cluster3,Camden 002E,Camden,inner
107,-0.075898297,-0.018735257,0.148820981,0.210216236,-0.193119192,-0.424813786,-0.017050042,-0.390502256,-0.060661158,0.39053337,-0.152212449,0.418109879,-0.009818489,2,E01000909,potential gen,cluster3,Camden 001C,Camden,inner
108,-0.062847811,-0.018735257,0.15549839,0.153077099,-0.141327435,-0.703635142,-0.032048114,-0.326993932,0.11349641,0.294356746,-0.285010364,0.571520474,-0.159265198,2,E01000910,potential gen,cluster3,Camden 003A,Camden,inner
109,-0.075898297,0.001855173,0.307658417,0.0661532,0.274848195,-0.950717882,-0.364551255,-0.390502256,0.20391666,0.130577848,-0.207782383,0.471931489,0.097123732,2,E01000913,potential gen,cluster3,Camden 001E,Camden,inner
110,0.584532787,0.219143474,-0.368164289,0.052672004,0.250744718,-0.690594487,-0.269866462,-0.326993932,-0.419873692,0.061189522,-1.024947135,0.027007078,0.470070747,3,E01000919,gen,cluster4,Camden 028D,Camden,inner
111,0.345344378,-0.018735257,0.019772445,0.022493349,0.599362464,-0.586413699,-0.238698364,-0.198088647,0.43161708,0.37009135,-0.133718471,0.552633749,-0.136770914,2,E01000923,potential gen,cluster3,Camden 003D,Camden,inner
112,0.918035099,-0.005585454,-0.100135388,-0.13881503,-0.188584795,-0.052814233,-0.044315082,-0.066661115,0.109777219,0.116159477,-0.019629993,0.311764673,0.064298976,3,E01000928,gen,cluster4,Camden 003E,Camden,inner
113,0.33741801,-0.01590357,-0.308971904,-0.188214583,0.261057116,0.094929725,-0.865294146,0.067293476,0.098642847,-0.349121106,-0.735275796,-0.15107319,0.145477709,3,E01000938,gen,cluster4,Camden 029A,Camden,inner
114,0.503136237,-0.018735257,-0.33644057,0.03420409,-0.033523213,-0.382182377,0.34723876,-0.066661115,-0.171810501,0.517444004,0.272495276,-0.562506096,-0.398017217,0,E01000939,gen,cluster1,Camden 029B,Camden,inner
115,0.047514786,-0.018735257,-0.352343254,0.052672004,-0.110450848,0.23172639,0.383001419,-0.326993932,-0.095821472,-0.453075603,-2.844500292,-0.021545314,0.600944643,3,E01000942,gen,cluster4,Camden 029C,Camden,inner
